Data series 5

    Time  ref_inp     lev2     lev1      err 
    62.80    4.965    4.990    0.580   -0.235
    62.90    4.970    4.985    0.580   -0.235
    63.00    4.965    4.985    0.580   -0.235
    63.10    4.965    4.980    0.580   -0.235
    63.20    4.965    4.980    0.580   -0.235
    63.30    4.965    4.975    0.580   -0.235
    63.40    4.965    4.975    0.580   -0.235
    63.50    4.965    4.975    0.580   -0.235
    63.60    4.965    4.970    0.580   -0.235
    63.70    4.965    4.970    0.580   -0.235
    63.80    4.965    4.970    0.580   -0.235
    63.90    4.965    4.965    0.580   -0.235
    64.00    4.965    4.965    0.580   -0.235
    64.10    4.965    4.965    0.580   -0.235
    64.20    4.965    4.965    0.580   -0.235
    64.30    4.965    4.960    0.580   -0.235
    64.40    4.965    4.960    0.580   -0.235
    64.50    4.965    4.960    0.580   -0.235
    64.60    4.965    4.960    0.580   -0.235
    64.70    4.965    4.960    0.580   -0.235
    64.80    4.965    4.955    0.580   -0.235
    64.90    4.965    4.955    0.580   -0.235
    65.00    4.965    4.955    0.580   -0.235
    65.10    4.965    4.955    0.580   -0.235
    65.20    4.965    4.955    0.580   -0.235
    65.30    4.965    4.955    0.580   -0.235
    65.40    4.970    4.950    0.580   -0.235
    65.50    4.965    4.950    0.580   -0.235
    65.60    4.965    4.950    0.580   -0.235
    65.70    4.965    4.950    0.580   -0.235
    65.80    4.965    4.950    0.580   -0.235
    65.90    4.965    4.950    0.580   -0.235
    66.00    4.965    4.950    0.580   -0.235
    66.10    4.965    4.950    0.580   -0.235
    66.20    4.965    4.950    0.580   -0.235
    66.30    4.965    4.950    0.580   -0.235
    66.40    4.965    4.945    0.580   -0.235
    66.50    4.965    4.945    0.580   -0.235
    66.60    4.965    4.945    0.580   -0.235
    66.70    4.965    4.945    0.580   -0.235
    66.80    4.965    4.945    0.580   -0.235
    66.90    4.965    4.945    0.580   -0.235
    67.00    4.965    4.945    0.580   -0.235
    67.10    4.965    4.945    0.580   -0.235
    67.20    4.965    4.945    0.580   -0.235
    67.30    4.965    4.940    0.580   -0.235
    67.40    4.965    4.940    0.580   -0.235
    67.50    4.965    4.940    0.580   -0.235
    67.60    4.965    4.940    0.580   -0.235
    67.70    4.965    4.940    0.580   -0.235
    67.80    4.965    4.940    0.580   -0.235
    67.90    4.965    4.940    0.580   -0.235
    68.00    4.965    4.940    0.580   -0.235
    68.10    4.965    4.940    0.580   -0.235
    68.20    4.965    4.940    0.580   -0.235
    68.30    4.965    4.940    0.580   -0.235
    68.40    4.965    4.940    0.580   -0.235
    68.50    4.965    4.940    0.580   -0.235
    68.60    4.965    4.935    0.580   -0.235
    68.70    4.965    4.935    0.580   -0.235
    68.80    4.965    4.935    0.580   -0.235
    68.90    4.965    4.935    0.580   -0.235
    69.00    4.965    4.935    0.580   -0.235
    69.10    4.965    4.935    0.580   -0.235
    69.20    4.965    4.935    0.580   -0.235
    69.30    4.965    4.940    0.580   -0.235
    69.40    4.965    4.935    0.580   -0.235
    69.50    4.965    4.940    0.580   -0.235
    69.60    4.965    4.940    0.580   -0.235
    69.70    4.965    4.940    0.580   -0.235
    69.80    4.965    4.940    0.580   -0.235
    69.90    4.965    4.945    0.580   -0.235
    70.00    4.965    4.945    0.580   -0.235
    70.10    4.965    4.945    0.580   -0.235
    70.20    4.965    4.945    0.580   -0.235
    70.30    4.965    4.945    0.580   -0.235
    70.40    4.965    4.950    0.580   -0.235
    70.50    4.965    4.950    0.580   -0.235
    70.60    4.965    4.950    0.580   -0.235
    70.70    4.965    4.950    0.580   -0.235
    70.80    4.965    4.950    0.580   -0.235
    70.90    4.965    4.950    0.580   -0.235
    71.00    4.965    4.950    0.580   -0.235
    71.10    4.965    4.950    0.580   -0.235
    71.20    4.965    4.950    0.580   -0.235
    71.30    4.965    4.950    0.580   -0.235
    71.40    4.965    4.950    0.580   -0.235
    71.50    4.965    4.950    0.580   -0.235
    71.60    4.965    4.950    0.580   -0.235
    71.70    4.965    4.955    0.580   -0.235
    71.80    4.965    4.955    0.580   -0.235
    71.90    4.965    4.955    0.580   -0.235
    72.00    4.965    4.955    0.580   -0.235
    72.10    4.965    4.955    0.580   -0.235
    72.20    4.965    4.950    0.580   -0.235
    72.30    4.965    4.955    0.580   -0.235
    72.40    4.965    4.955    0.580   -0.235
    72.50    4.965    4.955    0.580   -0.235
    72.60    4.965    4.955    0.580   -0.235
    72.70    4.965    4.955    0.580   -0.235
    72.80    4.965    4.955    0.580   -0.235
    72.90    4.965    4.955    0.580   -0.235
    73.00    4.965    4.955    0.580   -0.235
    73.10    4.965    4.960    0.580   -0.235
    73.20    4.965    4.960    0.580   -0.235
    73.30    4.965    4.960    0.580   -0.235
    73.40    4.965    4.960    0.580   -0.235
    73.50    4.965    4.960    0.580   -0.235
    73.60    4.965    4.960    0.580   -0.235
    73.70    4.965    4.965    0.580   -0.235
    73.80    4.965    4.965    0.580   -0.235
    73.90    4.965    4.970    0.580   -0.235
    74.00    4.965    4.970    0.580   -0.235
    74.10    4.965    4.970    0.580   -0.235
    74.20    4.965    4.975    0.580   -0.235
    74.30    4.965    4.975    0.580   -0.235
    74.40    4.970    4.975    0.580   -0.235
    74.50    4.965    4.975    0.580   -0.235
    74.60    4.965    4.975    0.580   -0.235
    74.70    4.965    4.975    0.580   -0.235
    74.80    4.965    4.975    0.580   -0.235
    74.90    4.965    4.970    0.580   -0.235
    75.00    4.965    4.975    0.580   -0.235
    75.10    4.965    4.975    0.580   -0.235
    75.20    4.965    4.975    0.580   -0.235
    75.30    4.965    4.975    0.580   -0.235
    75.40    4.965    4.980    0.580   -0.235
    75.50    4.965    4.985    0.580   -0.235
    75.60    4.965    4.985    0.580   -0.235
    75.70    4.965    4.985    0.580   -0.235
    75.80    4.965    4.985    0.580   -0.235
    75.90    4.965    4.985    0.580   -0.235
    76.00    4.965    4.985    0.580   -0.235
    76.10    4.965    4.985    0.580   -0.235
    76.20    4.965    4.985    0.580   -0.235
    76.30    4.965    4.990    0.580   -0.235
    76.40    4.965    4.990    0.580   -0.235
    76.50    4.965    4.995    0.580   -0.235
    76.60    4.965    4.995    0.580   -0.235
    76.70    4.965    5.000    0.580   -0.235
    76.80    4.965    5.000    0.580   -0.235
    76.90    4.965    5.000    0.580   -0.235
    77.00    4.965    5.000    0.580   -0.235
    77.10    4.965    5.000    0.580   -0.235
    77.20    4.965    5.000    0.580   -0.235
    77.30    4.965    5.000    0.580   -0.235
    77.40    4.965    5.000    0.580   -0.235
    77.50    4.965    5.005    0.580   -0.235
    77.60    4.965    5.005    0.580   -0.235
    77.70    4.965    5.005    0.580   -0.235
    77.80    4.965    5.005    0.580   -0.235
    77.90    4.965    5.005    0.580   -0.235
    78.00    4.965    5.005    0.580   -0.235
    78.10    4.965    5.010    0.580   -0.235
    78.20    4.965    5.015    0.580   -0.235
    78.30    4.965    5.015    0.580   -0.235
    78.40    4.965    5.015    0.580   -0.235
    78.50    4.965    5.015    0.580   -0.235
    78.60    4.965    5.010    0.580   -0.235
    78.70    4.965    5.010    0.580   -0.235
    78.80    4.965    5.010    0.580   -0.235
    78.90    4.970    5.015    0.580   -0.235
    79.00    4.965    5.015    0.580   -0.235
    79.10    4.965    5.015    0.580   -0.235
    79.20    4.965    5.015    0.580   -0.235
    79.30    4.965    5.015    0.580   -0.235
    79.40    4.965    5.015    0.580   -0.235
    79.50    4.965    5.020    0.580   -0.235
    79.60    4.965    5.020    0.580   -0.235
    79.70    4.965    5.020    0.580   -0.235
    79.80    4.965    5.025    0.580   -0.235
    79.90    4.965    5.025    0.580   -0.235
    80.00    4.965    5.030    0.580   -0.235
    80.10    4.965    5.030    0.580   -0.235
    80.20    4.965    5.030    0.580   -0.235
    80.30    4.965    5.030    0.580   -0.235
    80.40    4.965    5.030    0.580   -0.235
    80.50    4.965    5.030    0.580   -0.235
    80.60    4.965    5.030    0.580   -0.235
    80.70    4.965    5.030    0.580   -0.235
    80.80    4.965    5.030    0.580   -0.235
    80.90    4.965    5.030    0.580   -0.235
    81.00    4.965    5.030    0.580   -0.235
    81.10    4.965    5.030    0.580   -0.235
    81.20    4.965    5.030    0.580   -0.235
    81.30    4.965    5.030    0.580   -0.235
    81.40    4.965    5.035    0.580   -0.235
    81.50    4.965    5.035    0.580   -0.235
    81.60    4.965    5.040    0.580   -0.235
    81.70    4.965    5.040    0.580   -0.235
    81.80    4.965    5.040    0.580   -0.235
    81.90    4.965    5.040    0.580   -0.235
    82.00    4.965    5.035    0.580   -0.235
    82.10    4.965    5.035    0.580   -0.235
    82.20    4.965    5.040    0.580   -0.235
    82.30    4.965    5.040    0.580   -0.235
    82.40    4.965    5.040    0.580   -0.235
    82.50    4.965    5.040    0.580   -0.235
    82.60    4.965    5.035    0.580   -0.235
    82.70    4.965    5.040    0.580   -0.235
    82.80    4.965    5.040    0.580   -0.235
    82.90    4.965    5.040    0.580   -0.235
    83.00    4.965    5.040    0.580   -0.235
    83.10    4.965    5.040    0.580   -0.235
    83.20    4.965    5.040    0.580   -0.235
    83.30    4.965    5.040    0.580   -0.235
    83.40    4.965    5.045    0.580   -0.235
    83.50    4.965    5.045    0.580   -0.235
    83.60    4.965    5.045    0.580   -0.235
    83.70    4.965    5.045    0.580   -0.235
    83.80    4.965    5.045    0.580   -0.235
    83.90    4.965    5.045    0.580   -0.235
    84.00    4.965    5.045    0.580   -0.235
    84.10    4.965    5.045    0.580   -0.235
    84.20    4.965    5.045    0.580   -0.235
    84.30    4.965    5.045    0.580   -0.235
    84.40    4.965    5.045    0.580   -0.235
    84.50    4.965    5.045    0.580   -0.235
    84.60    4.965    5.045    0.580   -0.235
    84.70    4.965    5.050    0.580   -0.235
    84.80    4.965    5.050    0.580   -0.235
    84.90    4.965    5.050    0.580   -0.235
    85.00    4.965    5.050    0.580   -0.235
    85.10    4.970    5.050    0.580   -0.235
    85.20    4.970    5.050    0.580   -0.235
    85.30    4.965    5.050    0.580   -0.235
    85.40    4.965    5.050    0.580   -0.235
    85.50    4.965    5.050    0.580   -0.235
    85.60    4.965    5.050    0.580   -0.235
    85.70    4.965    5.050    0.580   -0.235
    85.80    4.965    5.050    0.580   -0.235
    85.90    4.965    5.050    0.580   -0.235
    86.00    4.965    5.050    0.580   -0.235
    86.10    4.965    5.050    0.580   -0.235
    86.20    4.965    5.050    0.580   -0.235
    86.30    4.965    5.050    0.580   -0.235
    86.40    4.965    5.050    0.580   -0.235
    86.50    4.965    5.050    0.580   -0.235
    86.60    4.965    5.050    0.580   -0.235
    86.70    4.965    5.050    0.580   -0.235
    86.80    4.965    5.050    0.580   -0.235
    86.90    4.965    5.050    0.580   -0.235
    87.00    4.965    5.055    0.580   -0.235
    87.10    4.965    5.055    0.580   -0.235
    87.20    4.965    5.055    0.580   -0.235
    87.30    4.965    5.055    0.580   -0.235
    87.40    4.965    5.055    0.580   -0.235
    87.50    4.965    5.055    0.580   -0.235
    87.60    4.965    5.055    0.580   -0.235
    87.70    4.965    5.055    0.580   -0.235
    87.80    4.965    5.055    0.580   -0.235
    87.90    4.965    5.055    0.580   -0.235
    88.00    4.965    5.055    0.580   -0.235
    88.10    4.965    5.055    0.580   -0.235
    88.20    4.965    5.055    0.580   -0.235
    88.30    4.965    5.055    0.580   -0.235
    88.40    4.965    5.055    0.580   -0.235
    88.50    4.965    5.055    0.580   -0.235
    88.60    4.965    5.055    0.580   -0.235
    88.70    4.965    5.055    0.580   -0.235
    88.80    4.965    5.055    0.580   -0.235
    88.90    4.965    5.055    0.580   -0.235
    89.00    4.965    5.055    0.580   -0.235
    89.10    4.965    5.055    0.580   -0.235
    89.20    4.965    5.055    0.580   -0.235
    89.30    4.965    5.055    0.580   -0.235
    89.40    4.965    5.055    0.580   -0.235
    89.50    4.965    5.050    0.580   -0.235
    89.60    4.965    5.050    0.580   -0.235
    89.70    4.965    5.050    0.580   -0.235
    89.80    4.965    5.050    0.580   -0.235
    89.90    4.965    5.050    0.580   -0.235
    90.00    4.965    5.050    0.580   -0.235
    90.10    4.965    5.050    0.580   -0.235
    90.20    4.965    5.050    0.580   -0.235
    90.30    4.965    5.050    0.580   -0.235
    90.40    4.965    5.050    0.580   -0.235
    90.50    4.965    5.050    0.580   -0.235
    90.60    4.965    5.050    0.580   -0.235
    90.70    4.965    5.050    0.580   -0.235
    90.80    4.965    5.050    0.580   -0.235
    90.90    4.965    5.050    0.580   -0.235
    91.00    4.965    5.050    0.580   -0.235
    91.10    4.965    5.050    0.580   -0.235
    91.20    4.965    5.050    0.580   -0.235
    91.30    4.965    5.050    0.580   -0.235
    91.40    4.965    5.050    0.580   -0.235
    91.50    4.965    5.050    0.580   -0.235
    91.60    4.965    5.050    0.580   -0.235
    91.70    4.965    5.050    0.580   -0.235
    91.80    4.965    5.050    0.580   -0.235
    91.90    4.965    5.050    0.580   -0.235
    92.00    4.965    5.050    0.580   -0.235
    92.10    4.965    5.050    0.580   -0.235
    92.20    4.965    5.050    0.580   -0.235
    92.30    4.965    5.050    0.580   -0.235
    92.40    4.970    5.050    0.580   -0.235
    92.50    4.965    5.050    0.580   -0.235
    92.60    4.965    5.050    0.580   -0.235
    92.70    4.965    5.050    0.580   -0.235
    92.80    4.965    5.050    0.580   -0.235
    92.90    4.965    5.050    0.580   -0.235
    93.00    4.965    5.050    0.580   -0.235
    93.10    4.965    5.045    0.580   -0.235
    93.20    4.965    5.045    0.580   -0.235
    93.30    4.965    5.045    0.580   -0.235
    93.40    4.965    5.045    0.580   -0.235
    93.50    4.965    5.045    0.580   -0.235
    93.60    4.965    5.040    0.580   -0.235
    93.70    4.965    5.040    0.580   -0.235
    93.80    4.965    5.045    0.580   -0.235
    93.90    4.965    5.040    0.580   -0.235
    94.00    4.970    5.040    0.580   -0.235
    94.10    4.965    5.040    0.580   -0.235
    94.20    4.965    5.040    0.580   -0.235
    94.30    4.965    5.040    0.580   -0.235
    94.40    4.965    5.040    0.580   -0.235
    94.50    4.965    5.040    0.580   -0.235
    94.60    4.965    5.040    0.580   -0.235
    94.70    4.965    5.040    0.580   -0.235
    94.80    4.965    5.040    0.580   -0.235
    94.90    4.965    5.040    0.580   -0.235
    95.00    4.965    5.040    0.580   -0.235
    95.10    4.965    5.040    0.580   -0.235
    95.20    4.965    5.040    0.580   -0.235
    95.30    4.965    5.040    0.580   -0.235
    95.40    4.965    5.040    0.580   -0.235
    95.50    4.965    5.040    0.580   -0.235
    95.60    4.965    5.035    0.580   -0.235
    95.70    4.965    5.035    0.580   -0.235
    95.80    4.965    5.035    0.580   -0.235
    95.90    4.965    5.035    0.580   -0.235
    96.00    4.965    5.035    0.580   -0.235
    96.10    4.965    5.035    0.580   -0.235
    96.20    4.965    5.035    0.580   -0.235
    96.30    4.970    5.035    0.580   -0.235
    96.40    4.965    5.035    0.580   -0.235
    96.50    4.965    5.035    0.580   -0.235
    96.60    4.965    5.035    0.580   -0.235
    96.70    4.965    5.035    0.580   -0.235
    96.80    4.965    5.035    0.580   -0.235
    96.90    4.965    5.030    0.580   -0.235
    97.00    4.970    5.030    0.580   -0.235
    97.10    4.965    5.030    0.580   -0.235
    97.20    4.965    5.030    0.580   -0.235
    97.30    4.965    5.030    0.580   -0.235
    97.40    4.965    5.030    0.580   -0.235
    97.50    4.965    5.030    0.580   -0.235
    97.60    4.965    5.030    0.580   -0.235
    97.70    4.965    5.030    0.580   -0.235
    97.80    4.965    5.025    0.580   -0.235
    97.90    4.965    5.025    0.580   -0.235
    98.00    4.965    5.030    0.580   -0.235
    98.10    4.965    5.030    0.580   -0.235
    98.20    4.965    5.025    0.580   -0.235
    98.30    4.965    5.025    0.580   -0.235
    98.40    4.965    5.025    0.580   -0.235
    98.50    4.965    5.025    0.580   -0.235
    98.60    4.965    5.025    0.580   -0.235
    98.70    4.965    5.025    0.580   -0.235
    98.80    4.965    5.025    0.580   -0.235
    98.90    4.965    5.025    0.580   -0.235
    99.00    4.965    5.025    0.580   -0.235
    99.10    4.965    5.020    0.580   -0.235
    99.20    4.965    5.020    0.580   -0.235
    99.30    4.965    5.020    0.580   -0.235
    99.40    4.965    5.020    0.580   -0.235
    99.50    4.965    5.020    0.580   -0.235
    99.60    4.965    5.020    0.580   -0.235
    99.70    4.970    5.020    0.580   -0.235
    99.80    4.965    5.020    0.580   -0.235
    99.90    4.965    5.020    0.580   -0.235
   100.00    4.965    5.020    0.580   -0.235
   100.10    4.965    5.015    0.580   -0.235
   100.20    4.965    5.015    0.580   -0.235
   100.30    4.965    5.015    0.580   -0.235
   100.40    4.965    5.015    0.580   -0.235
   100.50    4.965    5.015    0.580   -0.235
   100.60    4.965    5.015    0.580   -0.235
   100.70    4.965    5.015    0.580   -0.235
   100.80    4.970    5.015    0.580   -0.235
   100.90    4.965    5.015    0.580   -0.235
   101.00    4.965    5.015    0.580   -0.235
   101.10    4.965    5.015    0.580   -0.235
   101.20    4.965    5.010    0.580   -0.235
   101.30    4.965    5.015    0.580   -0.235
   101.40    4.965    5.015    0.580   -0.235
   101.50    4.965    5.015    0.580   -0.235
   101.60    4.965    5.015    0.580   -0.235
   101.70    4.965    5.015    0.580   -0.235
   101.80    4.965    5.015    0.580   -0.235
   101.90    4.965    5.010    0.580   -0.235
   102.00    4.965    5.015    0.580   -0.235
   102.10    4.965    5.015    0.580   -0.235
   102.20    4.965    5.015    0.580   -0.235
   102.30    4.965    5.015    0.580   -0.235
   102.40    4.965    5.015    0.580   -0.235
   102.50    4.965    5.010    0.580   -0.235
   102.60    4.965    5.010    0.580   -0.235
   102.70    4.965    5.010    0.580   -0.235
   102.80    4.965    5.010    0.580   -0.235
   102.90    4.965    5.010    0.580   -0.235
   103.00    4.965    5.010    0.580   -0.235
   103.10    4.965    5.005    0.580   -0.235
   103.20    4.965    5.005    0.580   -0.235
   103.30    4.965    5.005    0.580   -0.235
   103.40    4.965    5.005    0.580   -0.235
   103.50    4.965    5.005    0.580   -0.235
   103.60    4.965    5.005    0.580   -0.235
   103.70    4.965    5.005    0.580   -0.235
   103.80    4.965    5.005    0.580   -0.235
   103.90    4.965    5.005    0.580   -0.235
   104.00    4.965    5.000    0.580   -0.235
   104.10    4.965    5.000    0.580   -0.235
   104.20    4.965    5.000    0.580   -0.235
   104.30    4.965    5.000    0.580   -0.235
   104.40    4.965    5.005    0.580   -0.235
   104.50    4.965    5.000    0.580   -0.235
   104.60    4.965    5.005    0.580   -0.235
   104.70    4.965    5.000    0.580   -0.235
   104.80    4.965    5.000    0.580   -0.235
   104.90    4.965    5.000    0.580   -0.235
   105.00    4.965    5.000    0.580   -0.235
   105.10    4.965    5.000    0.580   -0.235
   105.20    4.965    5.000    0.580   -0.235
   105.30    4.965    5.000    0.580   -0.235
   105.40    4.965    5.005    0.580   -0.235
   105.50    4.965    5.005    0.580   -0.235
   105.60    4.965    5.000    0.580   -0.235
   105.70    4.965    5.000    0.580   -0.235
   105.80    4.965    5.000    0.580   -0.235
   105.90    4.965    5.000    0.580   -0.235
   106.00    4.965    4.995    0.580   -0.235
   106.10    4.965    4.995    0.580   -0.235
   106.20    4.965    4.995    0.580   -0.235
   106.30    4.965    4.995    0.580   -0.235
   106.40    4.965    4.995    0.580   -0.235
   106.50    4.965    4.995    0.580   -0.235
   106.60    4.965    4.995    0.580   -0.235
   106.70    4.965    4.990    0.580   -0.235
   106.80    4.965    4.990    0.580   -0.235
   106.90    4.965    4.990    0.580   -0.235
   107.00    4.965    4.995    0.580   -0.235
   107.10    4.965    4.995    0.580   -0.235
   107.20    4.965    4.995    0.580   -0.235
   107.30    4.965    4.995    0.580   -0.235
   107.40    4.965    4.995    0.580   -0.235
   107.50    4.965    4.995    0.580   -0.235
   107.60    4.970    4.995    0.580   -0.235
   107.70    4.965    4.995    0.580   -0.235
   107.80    4.965    4.995    0.580   -0.235
   107.90    4.965    4.995    0.580   -0.235
   108.00    4.965    4.995    0.580   -0.235
   108.10    4.965    4.995    0.580   -0.235
   108.20    4.965    4.995    0.580   -0.235
   108.30    4.965    4.990    0.580   -0.235
   108.40    4.965    4.990    0.580   -0.235
   108.50    4.965    4.990    0.580   -0.235
   108.60    4.965    4.990    0.580   -0.235
   108.70    4.965    4.990    0.580   -0.235
   108.80    4.965    4.990    0.580   -0.235
   108.90    4.965    4.990    0.580   -0.235
   109.00    4.965    4.990    0.580   -0.235
   109.10    4.965    4.990    0.580   -0.235
   109.20    4.965    4.990    0.580   -0.235
   109.30    4.965    4.990    0.580   -0.235
   109.40    4.965    4.985    0.580   -0.235
   109.50    4.965    4.985    0.580   -0.235
   109.60    4.965    4.985    0.580   -0.235
   109.70    4.965    4.985    0.580   -0.235
   109.80    4.965    4.985    0.580   -0.235
   109.90    4.965    4.985    0.580   -0.235
   110.00    4.965    4.985    0.580   -0.235
   110.10    4.965    4.985    0.580   -0.235
   110.20    4.965    4.985    0.580   -0.235
   110.30    4.965    4.985    0.580   -0.235
   110.40    4.965    4.985    0.580   -0.235
   110.50    4.965    4.985    0.580   -0.235
   110.60    4.965    4.985    0.580   -0.235
   110.70    4.965    4.985    0.580   -0.235
   110.80    4.965    4.985    0.580   -0.235
   110.90    4.965    4.985    0.580   -0.235
   111.00    4.965    4.985    0.580   -0.235
   111.10    4.965    4.985    0.580   -0.235
   111.20    4.965    4.985    0.580   -0.235
   111.30    4.965    4.985    0.580   -0.235
   111.40    4.965    4.985    0.580   -0.235
   111.50    4.965    4.985    0.580   -0.235
   111.60    4.965    4.985    0.580   -0.235
   111.70    4.965    4.985    0.580   -0.235
   111.80    4.965    4.985    0.580   -0.235
   111.90    4.965    4.985    0.580   -0.235
   112.00    4.965    4.985    0.580   -0.235
   112.10    4.965    4.985    0.580   -0.235
   112.20    4.965    4.985    0.580   -0.235
   112.30    4.965    4.985    0.580   -0.235
   112.40    4.965    4.985    0.580   -0.235
   112.50    4.965    4.985    0.580   -0.235
   112.60    4.965    4.985    0.580   -0.235
   112.70    4.965    4.985    0.580   -0.235
   112.80    4.965    4.985    0.580   -0.235
   112.90    4.965    4.985    0.580   -0.235
   113.00    4.965    4.985    0.580   -0.235
   113.10    4.965    4.985    0.580   -0.235
   113.20    4.965    4.985    0.580   -0.235
   113.30    4.965    4.990    0.580   -0.235
   113.40    4.965    4.990    0.580   -0.235
   113.50    4.965    4.985    0.580   -0.235
   113.60    4.965    4.990    0.580   -0.235
   113.70    4.965    4.990    0.580   -0.235
   113.80    4.965    4.990    0.580   -0.235
   113.90    4.965    4.990    0.580   -0.235
   114.00    4.965    4.990    0.580   -0.235
   114.10    4.965    4.990    0.580   -0.235
   114.20    4.965    4.990    0.580   -0.235
   114.30    4.965    4.990    0.580   -0.235
   114.40    4.965    4.990    0.580   -0.235
   114.50    4.965    4.990    0.580   -0.235
   114.60    4.965    4.990    0.580   -0.235
   114.70    4.965    4.990    0.580   -0.235
   114.80    4.965    4.990    0.580   -0.235
   114.90    4.965    4.990    0.580   -0.235
   115.00    4.965    4.990    0.580   -0.235
   115.10    4.965    4.990    0.580   -0.235
   115.20    4.965    4.985    0.580   -0.235
   115.30    4.965    4.985    0.580   -0.235
   115.40    4.965    4.985    0.580   -0.235
   115.50    4.965    4.990    0.580   -0.235
   115.60    4.970    4.990    0.580   -0.235
   115.70    4.965    4.990    0.580   -0.235
   115.80    4.965    4.990    0.580   -0.235
   115.90    4.965    4.990    0.580   -0.235
   116.00    4.965    4.990    0.580   -0.235
   116.10    4.965    4.990    0.580   -0.235
   116.20    4.965    4.990    0.580   -0.235
   116.30    4.965    4.990    0.580   -0.235
   116.40    4.965    4.990    0.580   -0.235
   116.50    4.965    4.990    0.580   -0.235
   116.60    4.965    4.990    0.580   -0.235
   116.70    4.965    4.990    0.580   -0.235
   116.80    4.965    4.990    0.580   -0.235
   116.90    4.965    4.990    0.580   -0.235
   117.00    4.965    4.990    0.580   -0.235
   117.10    4.965    4.990    0.580   -0.235
   117.20    4.965    4.990    0.580   -0.235
   117.30    4.965    4.990    0.580   -0.235
   117.40    4.965    4.990    0.580   -0.235
   117.50    4.965    4.990    0.580   -0.235
   117.60    4.965    4.990    0.580   -0.235
   117.70    4.965    4.995    0.580   -0.235
   117.80    4.965    4.990    0.580   -0.235
   117.90    4.965    4.990    0.580   -0.235
   118.00    4.965    4.990    0.580   -0.235
   118.10    4.965    4.990    0.580   -0.235
   118.20    4.965    4.990    0.580   -0.235
   118.30    4.965    4.990    0.580   -0.235
   118.40    4.965    4.990    0.580   -0.235
   118.50    4.965    4.990    0.580   -0.235
   118.60    4.965    4.990    0.580   -0.235
   118.70    4.965    4.990    0.580   -0.235
   118.80    4.965    4.990    0.580   -0.235
   118.90    4.965    4.990    0.580   -0.235
   119.00    4.965    4.990    0.580   -0.235
   119.10    4.965    4.990    0.580   -0.235
   119.20    4.965    4.995    0.580   -0.235
   119.30    4.965    4.995    0.580   -0.235
   119.40    4.965    4.995    0.580   -0.235
   119.50    4.965    4.995    0.580   -0.235
   119.60    4.965    4.990    0.580   -0.235
   119.70    4.965    4.990    0.580   -0.235
   119.80    4.965    4.990    0.580   -0.235
   119.90    4.965    4.990    0.580   -0.235
   120.00    4.965    4.990    0.580   -0.235
   120.10    4.965    4.990    0.580   -0.235
   120.20    4.965    4.990    0.580   -0.235
   120.30    4.965    4.990    0.580   -0.235
   120.40    4.965    4.990    0.580   -0.235
   120.50    4.965    4.990    0.580   -0.235
   120.60    4.965    4.990    0.580   -0.235
   120.70    4.965    4.990    0.580   -0.235
   120.80    4.965    4.990    0.580   -0.235
   120.90    4.965    4.990    0.580   -0.235
   121.00    4.965    4.990    0.580   -0.235
   121.10    4.965    4.990    0.580   -0.235
   121.20    4.965    4.990    0.580   -0.235
   121.30    4.965    4.995    0.580   -0.235
   121.40    4.965    4.990    0.580   -0.235
   121.50    4.965    4.990    0.580   -0.235
   121.60    4.965    4.990    0.580   -0.235
   121.70    4.965    4.990    0.580   -0.235
   121.80    4.965    4.990    0.580   -0.235
   121.90    4.965    4.990    0.580   -0.235
   122.00    4.965    4.995    0.580   -0.235
   122.10    4.965    4.995    0.580   -0.235
   122.20    4.965    4.995    0.580   -0.235
   122.30    4.965    4.995    0.580   -0.235
   122.40    4.965    4.995    0.580   -0.235
   122.50    4.965    4.995    0.580   -0.235
   122.60    4.970    4.995    0.580   -0.235
   122.70    4.965    4.995    0.580   -0.235
   122.80    4.965    4.995    0.580   -0.235
   122.90    4.965    4.995    0.580   -0.235
   123.00    4.965    5.000    0.580   -0.235
   123.10    4.965    5.000    0.580   -0.235
   123.20    4.965    4.995    0.580   -0.235
   123.30    4.965    4.995    0.580   -0.235
   123.40    4.965    4.995    0.580   -0.235
   123.50    4.965    4.995    0.580   -0.235
   123.60    4.965    4.995    0.580   -0.235
   123.70    4.965    4.995    0.580   -0.235
   123.80    4.965    4.995    0.580   -0.235
   123.90    4.965    4.995    0.580   -0.235
   124.00    4.965    4.995    0.580   -0.235
   124.10    4.965    4.995    0.580   -0.235
   124.20    4.965    4.995    0.580   -0.235
   124.30    4.965    4.995    0.580   -0.235
   124.40    4.965    4.995    0.580   -0.235
   124.50    4.965    4.995    0.580   -0.235
   124.60    4.965    4.995    0.580   -0.235
   124.70    4.970    4.995    0.580   -0.235
   124.80    4.965    4.995    0.580   -0.235
   124.90    4.965    4.995    0.580   -0.235
   125.00    4.965    4.995    0.580   -0.235
   125.10    4.965    4.995    0.580   -0.235
   125.20    4.965    4.995    0.580   -0.235
   125.30    4.965    4.995    0.580   -0.235
   125.40    4.965    4.995    0.580   -0.235
   125.50    4.965    5.000    0.580   -0.235
   125.60    4.965    5.000    0.580   -0.235
   125.70    4.965    5.000    0.580   -0.235
   125.80    4.965    5.005    0.580   -0.235
   125.90    4.965    5.005    0.580   -0.235
   126.00    4.965    5.000    0.580   -0.235
   126.10    4.965    5.000    0.580   -0.235
   126.20    4.965    5.000    0.580   -0.235
