Data export from TecQuipment CE2000

Data series 1

    Time       T1       T2 setpoint  shutter       T1 
   833.80    3.610    3.380    2.000   10.000    3.610
   833.90    3.610    3.380    2.000   10.000    3.610
   834.00    3.610    3.380    2.000   10.000    3.610
   834.10    3.610    3.380    2.000   10.000    3.610
   834.20    3.610    3.380    2.000   10.000    3.610
   834.30    3.610    3.380    2.000   10.000    3.610
   834.40    3.610    3.380    2.000   10.000    3.610
   834.50    3.610    3.380    2.000   10.000    3.610
   834.60    3.610    3.380    2.000   10.000    3.610
   834.70    3.610    3.380    2.000   10.000    3.610
   834.80    3.610    3.380    2.000   10.000    3.610
   834.90    3.610    3.380    2.000   10.000    3.610
   835.00    3.610    3.380    2.000   10.000    3.610
   835.10    3.610    3.380    2.000   10.000    3.610
   835.20    3.610    3.380    2.000   10.000    3.610
   835.30    3.610    3.380    2.000   10.000    3.610
   835.40    3.610    3.380    2.000   10.000    3.610
   835.50    3.610    3.380    2.000   10.000    3.610
   835.60    3.610    3.380    2.000   10.000    3.610
   835.70    3.610    3.380    2.000   10.000    3.610
   835.80    3.610    3.380    2.000   10.000    3.610
   835.90    3.610    3.380    2.000   10.000    3.610
   836.00    3.610    3.380    2.000   10.000    3.610
   836.10    3.610    3.380    2.000   10.000    3.610
   836.20    3.610    3.380    2.000   10.000    3.610
   836.30    3.610    3.380    2.000   10.000    3.610
   836.40    3.610    3.380    2.000   10.000    3.610
   836.50    3.610    3.380    2.000   10.000    3.610
   836.60    3.610    3.380    2.000   10.000    3.610
   836.70    3.610    3.380    2.000   10.000    3.610
   836.80    3.610    3.380    2.000   10.000    3.610
   836.90    3.610    3.380    2.000   10.000    3.610
   837.00    3.610    3.380    2.000   10.000    3.610
   837.10    3.610    3.380    2.000   10.000    3.610
   837.20    3.610    3.380    2.000   10.000    3.610
   837.30    3.610    3.380    2.000   10.000    3.610
   837.40    3.610    3.380    2.000   10.000    3.610
   837.50    3.610    3.380    2.000   10.000    3.610
   837.60    3.610    3.380    2.000   10.000    3.610
   837.70    3.610    3.380    2.000   10.000    3.610
   837.80    3.610    3.380    2.000   10.000    3.610
   837.90    3.610    3.380    2.000   10.000    3.610
   838.00    3.610    3.380    2.000   10.000    3.610
   838.10    3.610    3.380    2.000   10.000    3.610
   838.20    3.610    3.380    2.000   10.000    3.610
   838.30    3.610    3.380    2.000   10.000    3.610
   838.40    3.615    3.380    2.000   10.000    3.615
   838.50    3.610    3.380    2.000   10.000    3.610
   838.60    3.610    3.380    2.000   10.000    3.610
   838.70    3.610    3.380    2.000   10.000    3.610
   838.80    3.610    3.380    2.000   10.000    3.610
   838.90    3.610    3.380    2.000   10.000    3.610
   839.00    3.610    3.380    2.000   10.000    3.610
   839.10    3.610    3.380    2.000   10.000    3.610
   839.20    3.615    3.385    2.000   10.000    3.615
   839.30    3.615    3.385    2.000   10.000    3.615
   839.40    3.615    3.385    2.000   10.000    3.615
   839.50    3.615    3.385    2.000   10.000    3.615
   839.60    3.615    3.385    2.000   10.000    3.615
   839.70    3.615    3.385    2.000   10.000    3.615
   839.80    3.615    3.385    2.000   10.000    3.615
   839.90    3.615    3.385    2.000   10.000    3.615
   840.00    3.615    3.385    2.000   10.000    3.615
   840.10    3.615    3.385    2.000   10.000    3.615
   840.20    3.615    3.385    2.000   10.000    3.615
   840.30    3.615    3.385    2.000   10.000    3.615
   840.40    3.615    3.385    2.000   10.000    3.615
   840.50    3.615    3.385    2.000   10.000    3.615
   840.60    3.615    3.385    2.000   10.000    3.615
   840.70    3.615    3.385    2.000   10.000    3.615
   840.80    3.615    3.385    2.000   10.000    3.615
   840.90    3.615    3.385    2.000   10.000    3.615
   841.00    3.615    3.385    2.000   10.000    3.615
   841.10    3.615    3.385    2.000   10.000    3.615
   841.20    3.615    3.385    2.000   10.000    3.615
   841.30    3.615    3.385    2.000   10.000    3.615
   841.40    3.615    3.385    2.000   10.000    3.615
   841.50    3.615    3.385    2.000   10.000    3.615
   841.60    3.615    3.385    2.000   10.000    3.615
   841.70    3.615    3.385    2.000   10.000    3.615
   841.80    3.615    3.385    2.000   10.000    3.615
   841.90    3.615    3.385    2.000   10.000    3.615
   842.00    3.615    3.385    2.000   10.000    3.615
   842.10    3.615    3.385    2.000   10.000    3.615
   842.20    3.615    3.385    2.000   10.000    3.615
   842.30    3.615    3.385    2.000   10.000    3.615
   842.40    3.615    3.385    2.000   10.000    3.615
   842.50    3.615    3.385    2.000   10.000    3.615
   842.60    3.615    3.385    2.000   10.000    3.615
   842.70    3.615    3.385    2.000   10.000    3.615
   842.80    3.615    3.385    2.000   10.000    3.615
   842.90    3.615    3.385    2.000   10.000    3.615
   843.00    3.615    3.385    2.000   10.000    3.615
   843.10    3.615    3.385    2.000   10.000    3.615
   843.20    3.615    3.385    2.000   10.000    3.615
   843.30    3.615    3.385    2.000   10.000    3.615
   843.40    3.615    3.385    2.000   10.000    3.615
   843.50    3.615    3.385    2.000   10.000    3.615
   843.60    3.615    3.385    2.000   10.000    3.615
   843.70    3.615    3.385    2.000   10.000    3.615
   843.80    3.615    3.385    2.000   10.000    3.615
   843.90    3.615    3.385    2.000   10.000    3.615
   844.00    3.620    3.385    2.000   10.000    3.620
   844.10    3.615    3.385    2.000   10.000    3.615
   844.20    3.615    3.385    2.000   10.000    3.615
   844.30    3.620    3.385    2.000   10.000    3.620
   844.40    3.615    3.385    2.000   10.000    3.615
   844.50    3.615    3.385    2.000   10.000    3.615
   844.60    3.620    3.385    2.000   10.000    3.620
   844.70    3.620    3.385    2.000   10.000    3.620
   844.80    3.620    3.385    2.000   10.000    3.620
   844.90    3.620    3.385    2.000   10.000    3.620
   845.00    3.620    3.385    2.000   10.000    3.620
   845.10    3.620    3.385    2.000   10.000    3.620
   845.20    3.620    3.385    2.000   10.000    3.620
   845.30    3.615    3.385    2.000   10.000    3.615
   845.40    3.620    3.385    2.000   10.000    3.620
   845.50    3.620    3.385    2.000   10.000    3.620
   845.60    3.620    3.385    2.000   10.000    3.620
   845.70    3.620    3.385    2.000   10.000    3.620
   845.80    3.620    3.385    2.000   10.000    3.620
   845.90    3.620    3.385    2.000   10.000    3.620
   846.00    3.620    3.385    2.000   10.000    3.620
   846.10    3.615    3.385    2.000   10.000    3.615
   846.20    3.620    3.385    2.000   10.000    3.620
   846.30    3.620    3.385    2.000   10.000    3.620
   846.40    3.620    3.385    2.000   10.000    3.620
   846.50    3.620    3.385    2.000   10.000    3.620
   846.60    3.620    3.390    2.000   10.000    3.620
   846.70    3.620    3.385    2.000   10.000    3.620
   846.80    3.620    3.385    2.000   10.000    3.620
   846.90    3.620    3.385    2.000   10.000    3.620
   847.00    3.620    3.385    2.000   10.000    3.620
   847.10    3.620    3.385    2.000   10.000    3.620
   847.20    3.620    3.390    2.000   10.000    3.620
   847.30    3.620    3.390    2.000   10.000    3.620
   847.40    3.620    3.390    2.000   10.000    3.620
   847.50    3.615    3.390    2.000   10.000    3.615
   847.60    3.615    3.390    2.000   10.000    3.615
   847.70    3.620    3.390    2.000   10.000    3.620
   847.80    3.620    3.390    2.000   10.000    3.620
   847.90    3.620    3.385    2.000   10.000    3.620
   848.00    3.620    3.390    2.000   10.000    3.620
   848.10    3.620    3.390    2.000   10.000    3.620
   848.20    3.620    3.390    2.000   10.000    3.620
   848.30    3.620    3.390    2.000   10.000    3.620
   848.40    3.620    3.390    2.000   10.000    3.620
   848.50    3.620    3.390    2.000   10.000    3.620
   848.60    3.620    3.390    2.000   10.000    3.620
   848.70    3.620    3.390    2.000   10.000    3.620
   848.80    3.620    3.390    2.000   10.000    3.620
   848.90    3.620    3.390    2.000   10.000    3.620
   849.00    3.620    3.390    2.000   10.000    3.620
   849.10    3.620    3.390    2.000   10.000    3.620
   849.20    3.620    3.390    2.000   10.000    3.620
   849.30    3.620    3.390    2.000   10.000    3.620
   849.40    3.620    3.390    2.000   10.000    3.620
   849.50    3.620    3.390    2.000   10.000    3.620
   849.60    3.620    3.390    2.000   10.000    3.620
   849.70    3.620    3.390    2.000   10.000    3.620
   849.80    3.620    3.390    2.000   10.000    3.620
   849.90    3.620    3.390    2.000   10.000    3.620
   850.00    3.620    3.390    2.000   10.000    3.620
   850.10    3.620    3.390    2.000   10.000    3.620
   850.20    3.620    3.390    2.000   10.000    3.620
   850.30    3.620    3.390    2.000   10.000    3.620
   850.40    3.620    3.390    2.000   10.000    3.620
   850.50    3.620    3.390    2.000   10.000    3.620
   850.60    3.620    3.390    2.000   10.000    3.620
   850.70    3.620    3.390    2.000   10.000    3.620
   850.80    3.620    3.390    2.000   10.000    3.620
   850.90    3.620    3.390    2.000   10.000    3.620
   851.00    3.620    3.390    2.000   10.000    3.620
   851.10    3.620    3.390    2.000   10.000    3.620
   851.20    3.620    3.390    2.000   10.000    3.620
   851.30    3.620    3.390    2.000   10.000    3.620
   851.40    3.620    3.390    2.000   10.000    3.620
   851.50    3.620    3.390    2.000   10.000    3.620
   851.60    3.620    3.390    2.000   10.000    3.620
   851.70    3.620    3.390    2.000   10.000    3.620
   851.80    3.620    3.390    2.000   10.000    3.620
   851.90    3.620    3.390    2.000   10.000    3.620
   852.00    3.620    3.390    2.000   10.000    3.620
   852.10    3.620    3.390    2.000   10.000    3.620
   852.20    3.620    3.390    2.000   10.000    3.620
   852.30    3.620    3.390    2.000   10.000    3.620
   852.40    3.620    3.390    2.000   10.000    3.620
   852.50    3.620    3.390    2.000   10.000    3.620
   852.60    3.620    3.390    2.000   10.000    3.620
   852.70    3.620    3.390    2.000   10.000    3.620
   852.80    3.620    3.390    2.000   10.000    3.620
   852.90    3.620    3.390    2.000   10.000    3.620
   853.00    3.620    3.390    2.000   10.000    3.620
   853.10    3.620    3.390    2.000   10.000    3.620
   853.20    3.620    3.390    2.000   10.000    3.620
   853.30    3.620    3.390    2.000   10.000    3.620
   853.40    3.620    3.390    2.000   10.000    3.620
   853.50    3.620    3.390    2.000   10.000    3.620
   853.60    3.620    3.390    2.000   10.000    3.620
   853.70    3.620    3.390    2.000   10.000    3.620
   853.80    3.620    3.390    2.000   10.000    3.620
   853.90    3.620    3.390    2.000   10.000    3.620
   854.00    3.620    3.390    2.000   10.000    3.620
   854.10    3.620    3.390    2.000   10.000    3.620
   854.20    3.620    3.390    2.000   10.000    3.620
   854.30    3.620    3.390    2.000   10.000    3.620
   854.40    3.620    3.390    2.000   10.000    3.620
   854.50    3.620    3.390    2.000   10.000    3.620
   854.60    3.620    3.390    2.000   10.000    3.620
   854.70    3.625    3.390    2.000   10.000    3.625
   854.80    3.620    3.390    2.000   10.000    3.620
   854.90    3.625    3.390    2.000   10.000    3.625
   855.00    3.620    3.390    2.000   10.000    3.620
   855.10    3.625    3.390    2.000   10.000    3.625
   855.20    3.620    3.390    2.000   10.000    3.620
   855.30    3.625    3.390    2.000   10.000    3.625
   855.40    3.625    3.390    2.000   10.000    3.625
   855.50    3.625    3.390    2.000   10.000    3.625
   855.60    3.625    3.390    2.000   10.000    3.625
   855.70    3.625    3.390    2.000   10.000    3.625
   855.80    3.625    3.390    2.000   10.000    3.625
   855.90    3.620    3.390    2.000   10.000    3.620
   856.00    3.625    3.390    2.000   10.000    3.625
   856.10    3.625    3.395    2.000   10.000    3.625
   856.20    3.625    3.390    2.000   10.000    3.625
   856.30    3.625    3.390    2.000   10.000    3.625
   856.40    3.625    3.395    2.000   10.000    3.625
   856.50    3.625    3.390    2.000   10.000    3.625
   856.60    3.625    3.390    2.000   10.000    3.625
   856.70    3.625    3.390    2.000   10.000    3.625
   856.80    3.620    3.390    2.000   10.000    3.620
   856.90    3.625    3.395    2.000   10.000    3.625
   857.00    3.625    3.395    2.000   10.000    3.625
   857.10    3.625    3.390    2.000   10.000    3.625
   857.20    3.625    3.390    2.000   10.000    3.625
   857.30    3.625    3.395    2.000   10.000    3.625
   857.40    3.625    3.395    2.000   10.000    3.625
   857.50    3.625    3.390    2.000   10.000    3.625
   857.60    3.625    3.395    2.000   10.000    3.625
   857.70    3.625    3.390    2.000   10.000    3.625
   857.80    3.625    3.390    2.000   10.000    3.625
   857.90    3.625    3.390    2.000   10.000    3.625
   858.00    3.625    3.395    2.000   10.000    3.625
   858.10    3.625    3.390    2.000   10.000    3.625
   858.20    3.625    3.390    2.000   10.000    3.625
   858.30    3.625    3.390    2.000   10.000    3.625
   858.40    3.625    3.395    2.000   10.000    3.625
   858.50    3.625    3.395    2.000   10.000    3.625
   858.60    3.625    3.395    2.000   10.000    3.625
   858.70    3.625    3.395    2.000   10.000    3.625
   858.80    3.625    3.395    2.000   10.000    3.625
   858.90    3.625    3.395    2.000   10.000    3.625
   859.00    3.620    3.395    2.000   10.000    3.620
   859.10    3.620    3.390    2.000   10.000    3.620
   859.20    3.625    3.395    2.000   10.000    3.625
   859.30    3.620    3.395    2.000   10.000    3.620
   859.40    3.625    3.390    2.000   10.000    3.625
   859.50    3.625    3.395    2.000   10.000    3.625
   859.60    3.625    3.395    2.000   10.000    3.625
   859.70    3.625    3.395    2.000   10.000    3.625
   859.80    3.625    3.395    2.000   10.000    3.625
