    Time       T1       T2  shutter Setpoint 
    43.69    4.135    3.265    0.000    4.000
    43.76    4.135    3.265    0.000    4.000
    43.82    4.135    3.270    0.000    4.000
    43.89    4.135    3.270    0.000    4.000
    43.96    4.135    3.270    0.000    4.000
    44.02    4.135    3.270    0.000    4.000
    44.09    4.135    3.275    0.000    4.000
    44.15    4.130    3.275    0.000    4.000
    44.22    4.130    3.275    0.000    4.000
    44.29    4.130    3.275    0.000    4.000
    44.35    4.130    3.275    0.000    4.000
    44.42    4.130    3.280    0.000    4.000
    44.48    4.130    3.280    0.000    4.000
    44.55    4.125    3.280    0.000    4.000
    44.62    4.125    3.280    0.000    4.000
    44.68    4.125    3.285    0.000    4.000
    44.75    4.125    3.285    0.000    4.000
    44.81    4.125    3.285    0.000    4.000
    44.88    4.125    3.285    0.000    4.000
    44.95    4.125    3.285    0.000    4.000
    45.01    4.120    3.290    0.000    4.000
    45.08    4.120    3.290    0.000    4.000
    45.14    4.120    3.290    0.000    4.000
    45.21    4.120    3.290    0.000    4.000
    45.28    4.120    3.290    0.000    4.000
    45.34    4.120    3.295    0.000    4.000
    45.41    4.115    3.295    0.000    4.000
    45.47    4.115    3.295    0.000    4.000
    45.54    4.115    3.295    0.000    4.000
    45.61    4.115    3.295    0.000    4.000
    45.67    4.115    3.300    0.000    4.000
    45.74    4.110    3.300    0.000    4.000
    45.80    4.110    3.300    0.000    4.000
    45.87    4.110    3.305    0.000    4.000
    45.94    4.110    3.305    0.000    4.000
    46.00    4.110    3.305    0.000    4.000
    46.07    4.110    3.305    0.000    4.000
    46.13    4.105    3.305    0.000    4.000
    46.20    4.105    3.310    0.000    4.000
    46.27    4.105    3.310    0.000    4.000
    46.33    4.105    3.310    0.000    4.000
    46.40    4.100    3.310    0.000    4.000
    46.46    4.100    3.315    0.000    4.000
    46.53    4.100    3.315    0.000    4.000
    46.60    4.100    3.315    0.000    4.000
    46.66    4.100    3.315    0.000    4.000
    46.73    4.100    3.315    0.000    4.000
    46.79    4.095    3.320    0.000    4.000
    46.86    4.095    3.320    0.000    4.000
    46.93    4.095    3.320    0.000    4.000
    46.99    4.095    3.320    0.000    4.000
    47.06    4.095    3.320    0.000    4.000
    47.12    4.090    3.325    0.000    4.000
    47.19    4.090    3.325    0.000    4.000
    47.26    4.090    3.325    0.000    4.000
    47.32    4.090    3.325    0.000    4.000
    47.39    4.090    3.325    0.000    4.000
    47.45    4.090    3.330    0.000    4.000
    47.52    4.085    3.330    0.000    4.000
    47.59    4.085    3.330    0.000    4.000
    47.65    4.085    3.330    0.000    4.000
    47.72    4.085    3.330    0.000    4.000
    47.78    4.085    3.335    0.000    4.000
    47.85    4.085    3.335    0.000    4.000
    47.92    4.080    3.335    0.000    4.000
    47.98    4.080    3.335    0.000    4.000
    48.05    4.080    3.335    0.000    4.000
    48.11    4.080    3.340    0.000    4.000
    48.18    4.080    3.340    0.000    4.000
    48.25    4.080    3.340    0.000    4.000
    48.31    4.075    3.340    0.000    4.000
    48.38    4.075    3.340    0.000    4.000
    48.44    4.075    3.345    0.000    4.000
    48.51    4.075    3.345    0.000    4.000
    48.58    4.075    3.345    0.000    4.000
    48.64    4.070    3.345    0.000    4.000
    48.71    4.070    3.345    0.000    4.000
    48.77    4.070    3.350    0.000    4.000
    48.84    4.070    3.350    0.000    4.000
    48.91    4.070    3.350    0.000    4.000
    48.97    4.065    3.350    0.000    4.000
    49.04    4.065    3.350    0.000    4.000
    49.10    4.065    3.355    0.000    4.000
    49.17    4.065    3.355    0.000    4.000
    49.24    4.065    3.355    0.000    4.000
    49.30    4.060    3.355    0.000    4.000
    49.37    4.060    3.355    0.000    4.000
    49.43    4.060    3.355    0.000    4.000
    49.50    4.060    3.360    0.000    4.000
    49.57    4.060    3.360    0.000    4.000
    49.63    4.055    3.360    0.000    4.000
    49.70    4.055    3.360    0.000    4.000
    49.76    4.055    3.360    0.000    4.000
    49.83    4.055    3.365    0.000    4.000
    49.90    4.055    3.365    0.000    4.000
    49.96    4.055    3.365    0.000    4.000
    50.03    4.050    3.365    0.000    4.000
    50.09    4.050    3.365    0.000    4.000
    50.16    4.050    3.365    0.000    4.000
    50.23    4.050    3.370    0.000    4.000
    50.29    4.050    3.370    0.000    4.000
    50.36    4.050    3.370    0.000    4.000
    50.42    4.045    3.370    0.000    4.000
    50.49    4.045    3.370    0.000    4.000
    50.56    4.045    3.370    0.000    4.000
    50.62    4.045    3.375    0.000    4.000
    50.69    4.045    3.375    0.000    4.000
    50.75    4.040    3.375    0.000    4.000
    50.82    4.040    3.375    0.000    4.000
    50.89    4.040    3.375    0.000    4.000
    50.95    4.040    3.375    0.000    4.000
    51.02    4.040    3.380    0.000    4.000
    51.08    4.040    3.380    0.000    4.000
    51.15    4.035    3.380    0.000    4.000
    51.22    4.035    3.380    0.000    4.000
    51.28    4.035    3.380    0.000    4.000
    51.35    4.035    3.380    0.000    4.000
    51.41    4.035    3.385    0.000    4.000
    51.48    4.030    3.385    0.000    4.000
    51.55    4.030    3.385    0.000    4.000
    51.61    4.030    3.385    0.000    4.000
    51.68    4.030    3.385    0.000    4.000
    51.74    4.025    3.385    0.000    4.000
    51.81    4.025    3.390    0.000    4.000
    51.88    4.025    3.390    0.000    4.000
    51.94    4.025    3.390    0.000    4.000
    52.01    4.025    3.390    0.000    4.000
    52.07    4.020    3.390    0.000    4.000
    52.14    4.020    3.395    0.000    4.000
    52.21    4.020    3.395    0.000    4.000
    52.27    4.020    3.395    0.000    4.000
    52.34    4.020    3.395    0.000    4.000
    52.40    4.015    3.395    0.000    4.000
    52.47    4.015    3.395    0.000    4.000
    52.54    4.015    3.395    0.000    4.000
    52.60    4.015    3.395    0.000    4.000
    52.67    4.015    3.400    0.000    4.000
    52.73    4.010    3.400    0.000    4.000
    52.80    4.010    3.400    0.000    4.000
    52.87    4.010    3.400    0.000    4.000
    52.93    4.010    3.400    0.000    4.000
    53.00    4.005    3.400    0.000    4.000
    53.06    4.005    3.400    0.000    4.000
    53.13    4.005    3.405    0.000    4.000
    53.20    4.005    3.405    0.000    4.000
    53.26    4.005    3.405    0.000    4.000
    53.33    4.000    3.405    0.000    4.000
    53.39    4.000    3.405    0.000    4.000
    53.46    4.000    3.405    0.000    4.000
    53.53    4.000    3.405    0.000    4.000
    53.59    3.995    3.405    0.000    4.000
    53.66    3.995    3.410    0.000    4.000
    53.72    3.995    3.410    0.000    4.000
    53.79    3.995    3.410    0.000    4.000
    53.86    3.995    3.410    0.000    4.000
    53.92    3.990    3.410    0.000    4.000
    53.99    3.990    3.410    0.000    4.000
    54.05    3.990    3.415    0.000    4.000
    54.12    3.990    3.415    0.000    4.000
    54.19    3.990    3.415    0.000    4.000
    54.25    3.990    3.415    0.000    4.000
    54.32    3.985    3.415    0.000    4.000
    54.38    3.985    3.415    0.000    4.000
    54.45    3.985    3.415    0.000    4.000
    54.52    3.985    3.420    0.000    4.000
    54.58    3.980    3.420    0.000    4.000
    54.65    3.980    3.420    0.000    4.000
    54.71    3.980    3.420    0.000    4.000
    54.78    3.980    3.420    0.000    4.000
    54.85    3.980    3.420    0.000    4.000
    54.91    3.980    3.420    0.000    4.000
    54.98    3.980    3.420    0.000    4.000
    55.04    3.975    3.425    0.000    4.000
    55.11    3.975    3.425    0.000    4.000
    55.18    3.975    3.425    0.000    4.000
    55.24    3.975    3.425    0.000    4.000
    55.31    3.975    3.425    0.000    4.000
    55.37    3.970    3.425    0.000    4.000
    55.44    3.970    3.425    0.000    4.000
    55.51    3.970    3.430    0.000    4.000
    55.57    3.970    3.430    0.000    4.000
    55.64    3.970    3.430    0.000    4.000
    55.70    3.965    3.430    0.000    4.000
    55.77    3.965    3.430    0.000    4.000
    55.84    3.965    3.430    0.000    4.000
    55.90    3.965    3.430    0.000    4.000
    55.97    3.960    3.430    0.000    4.000
    56.03    3.960    3.435    0.000    4.000
    56.10    3.960    3.435    0.000    4.000
    56.17    3.960    3.435    0.000    4.000
    56.23    3.960    3.435    0.000    4.000
    56.30    3.955    3.435    0.000    4.000
    56.36    3.955    3.435    0.000    4.000
    56.43    3.955    3.435    0.000    4.000
    56.50    3.955    3.440    0.000    4.000
    56.56    3.955    3.440    0.000    4.000
    56.63    3.955    3.440    0.000    4.000
    56.69    3.950    3.440    0.000    4.000
    56.76    3.950    3.440    0.000    4.000
    56.83    3.950    3.440    0.000    4.000
    56.89    3.950    3.440    0.000    4.000
    56.96    3.950    3.440    0.000    4.000
    57.02    3.945    3.440    0.000    4.000
    57.09    3.945    3.440    0.000    4.000
    57.16    3.945    3.445    0.000    4.000
    57.22    3.945    3.445    0.000    4.000
    57.29    3.945    3.445    0.000    4.000
    57.35    3.940    3.445    0.000    4.000
    57.42    3.940    3.445    0.000    4.000
    57.49    3.940    3.445    0.000    4.000
    57.55    3.940    3.445    0.000    4.000
    57.62    3.935    3.445    0.000    4.000
    57.68    3.935    3.450    0.000    4.000
    57.75    3.935    3.450    0.000    4.000
    57.82    3.935    3.450    0.000    4.000
    57.88    3.935    3.450    0.000    4.000
    57.95    3.935    3.450    0.000    4.000
    58.01    3.930    3.450    0.000    4.000
    58.08    3.930    3.450    0.000    4.000
    58.15    3.930    3.450    0.000    4.000
    58.21    3.930    3.450    0.000    4.000
    58.28    3.930    3.455    0.000    4.000
    58.34    3.925    3.455    0.000    4.000
    58.41    3.925    3.455    0.000    4.000
    58.48    3.925    3.455    0.000    4.000
    58.54    3.925    3.455    0.000    4.000
    58.61    3.925    3.455    0.000    4.000
    58.67    3.925    3.455    0.000    4.000
    58.74    3.920    3.455    0.000    4.000
    58.81    3.920    3.455    0.000    4.000
    58.87    3.920    3.455    0.000    4.000
    58.94    3.920    3.460    0.000    4.000
    59.00    3.920    3.460    0.000    4.000
    59.07    3.920    3.460    0.000    4.000
    59.14    3.915    3.460    0.000    4.000
    59.20    3.915    3.460    0.000    4.000
    59.27    3.915    3.460    0.000    4.000
    59.33    3.915    3.460    0.000    4.000
    59.40    3.915    3.460    0.000    4.000
    59.47    3.915    3.460    0.000    4.000
    59.53    3.910    3.460    0.000    4.000
    59.60    3.910    3.460    0.000    4.000
    59.66    3.910    3.465    0.000    4.000
    59.73    3.910    3.465    0.000    4.000
    59.80    3.910    3.465    0.000    4.000
    59.86    3.910    3.465    0.000    4.000
    59.93    3.905    3.465    0.000    4.000
    59.99    3.905    3.465    0.000    4.000
    60.06    3.905    3.465    0.000    4.000
    60.13    3.905    3.465    0.000    4.000
    60.19    3.905    3.465    0.000    4.000
    60.26    3.905    3.465    0.000    4.000
    60.32    3.900    3.470    0.000    4.000
    60.39    3.900    3.470    0.000    4.000
    60.46    3.900    3.470    0.000    4.000
    60.52    3.900    3.470    0.000    4.000
    60.59    3.900    3.470    0.000    4.000
    60.65    3.900    3.470    0.000    4.000
    60.72    3.895    3.470    0.000    4.000
    60.79    3.895    3.470    0.000    4.000
    60.85    3.895    3.470    0.000    4.000
    60.92    3.895    3.470    0.000    4.000
    60.98    3.895    3.470    0.000    4.000
    61.05    3.895    3.475    0.000    4.000
    61.12    3.890    3.475    0.000    4.000
    61.18    3.890    3.475    0.000    4.000
    61.25    3.890    3.475    0.000    4.000
    61.31    3.890    3.475    0.000    4.000
    61.38    3.890    3.475    0.000    4.000
    61.45    3.890    3.475    0.000    4.000
    61.51    3.890    3.475    0.000    4.000
    61.58    3.885    3.475    0.000    4.000
    61.64    3.885    3.475    0.000    4.000
    61.71    3.885    3.475    0.000    4.000
    61.78    3.885    3.480    0.000    4.000
    61.84    3.885    3.480    0.000    4.000
    61.91    3.885    3.480    0.000    4.000
    61.97    3.885    3.480    0.000    4.000
    62.04    3.885    3.480    0.000    4.000
    62.11    3.885    3.480    0.000    4.000
    62.17    3.880    3.480    0.000    4.000
    62.24    3.880    3.480    0.000    4.000
    62.30    3.880    3.480    0.000    4.000
    62.37    3.880    3.480    0.000    4.000
    62.44    3.880    3.480    0.000    4.000
    62.50    3.880    3.480    0.000    4.000
    62.57    3.880    3.480    0.000    4.000
    62.63    3.880    3.480    0.000    4.000
    62.70    3.880    3.485    0.000    4.000
    62.77    3.875    3.485    0.000    4.000
    62.83    3.880    3.485    0.000    4.000
    62.90    3.875    3.485    0.000    4.000
    62.96    3.875    3.485    0.000    4.000
    63.03    3.875    3.485    0.000    4.000
    63.10    3.875    3.485    0.000    4.000
    63.16    3.875    3.485    0.000    4.000
    63.23    3.875    3.485    0.000    4.000
    63.29    3.875    3.485    0.000    4.000
    63.36    3.875    3.490    0.000    4.000
    63.43    3.875    3.490    0.000    4.000
    63.49    3.875    3.490    0.000    4.000
    63.56    3.875    3.490    0.000    4.000
    63.62    3.875    3.490    0.000    4.000
    63.69    3.875    3.490    0.000    4.000
    63.76    3.875    3.490    0.000    4.000
    63.82    3.875    3.490    0.000    4.000
    63.89    3.875    3.490    0.000    4.000
    63.95    3.875    3.490    0.000    4.000
    64.02    3.870    3.490    0.000    4.000
    64.09    3.870    3.490    0.000    4.000
    64.15    3.870    3.490    0.000    4.000
    64.22    3.870    3.490    0.000    4.000
    64.28    3.870    3.490    0.000    4.000
    64.35    3.870    3.495    0.000    4.000
    64.42    3.870    3.495    0.000    4.000
    64.48    3.870    3.495    0.000    4.000
