
Data series 3

    Time       T1       T2  shutter Setpoint 
    43.63    4.875    3.350    0.000    4.000
    43.69    4.875    3.350    0.000    4.000
    43.76    4.880    3.350    0.000    4.000
    43.82    4.880    3.355    0.000    4.000
    43.89    4.880    3.355    0.000    4.000
    43.96    4.885    3.360    0.000    4.000
    44.02    4.880    3.360    0.000    4.000
    44.09    4.885    3.360    0.000    4.000
    44.15    4.885    3.365    0.000    4.000
    44.22    4.885    3.365    0.000    4.000
    44.29    4.885    3.370    0.000    4.000
    44.35    4.890    3.370    0.000    4.000
    44.42    4.890    3.375    0.000    4.000
    44.48    4.890    3.375    0.000    4.000
    44.55    4.890    3.375    0.000    4.000
    44.62    4.890    3.380    0.000    4.000
    44.68    4.890    3.380    0.000    4.000
    44.75    4.895    3.380    0.000    4.000
    44.81    4.890    3.385    0.000    4.000
    44.88    4.895    3.385    0.000    4.000
    44.95    4.890    3.390    0.000    4.000
    45.01    4.895    3.390    0.000    4.000
    45.08    4.895    3.395    0.000    4.000
    45.14    4.895    3.395    0.000    4.000
    45.21    4.895    3.395    0.000    4.000
    45.28    4.895    3.400    0.000    4.000
    45.34    4.895    3.400    0.000    4.000
    45.41    4.895    3.405    0.000    4.000
    45.47    4.895    3.405    0.000    4.000
    45.54    4.895    3.410    0.000    4.000
    45.61    4.895    3.410    0.000    4.000
    45.67    4.895    3.410    0.000    4.000
    45.74    4.895    3.415    0.000    4.000
    45.80    4.895    3.415    0.000    4.000
    45.87    4.895    3.420    0.000    4.000
    45.94    4.895    3.420    0.000    4.000
    46.00    4.895    3.420    0.000    4.000
    46.07    4.895    3.425    0.000    4.000
    46.13    4.895    3.430    0.000    4.000
    46.20    4.895    3.430    0.000    4.000
    46.27    4.895    3.430    0.000    4.000
    46.33    4.895    3.435    0.000    4.000
    46.40    4.895    3.435    0.000    4.000
    46.46    4.895    3.440    0.000    4.000
    46.53    4.895    3.440    0.000    4.000
    46.60    4.895    3.440    0.000    4.000
    46.66    4.895    3.440    0.000    4.000
    46.73    4.895    3.445    0.000    4.000
    46.79    4.895    3.445    0.000    4.000
    46.86    4.895    3.450    0.000    4.000
    46.93    4.895    3.450    0.000    4.000
    46.99    4.890    3.455    0.000    4.000
    47.06    4.895    3.455    0.000    4.000
    47.12    4.895    3.455    0.000    4.000
    47.19    4.890    3.460    0.000    4.000
    47.26    4.890    3.460    0.000    4.000
    47.32    4.890    3.465    0.000    4.000
    47.39    4.890    3.465    0.000    4.000
    47.45    4.890    3.465    0.000    4.000
    47.52    4.890    3.470    0.000    4.000
    47.59    4.890    3.470    0.000    4.000
    47.65    4.890    3.470    0.000    4.000
    47.72    4.890    3.475    0.000    4.000
    47.78    4.890    3.475    0.000    4.000
    47.85    4.890    3.480    0.000    4.000
    47.92    4.885    3.480    0.000    4.000
    47.98    4.885    3.480    0.000    4.000
    48.05    4.885    3.485    0.000    4.000
    48.11    4.885    3.485    0.000    4.000
    48.18    4.885    3.490    0.000    4.000
    48.25    4.885    3.490    0.000    4.000
    48.31    4.885    3.490    0.000    4.000
    48.38    4.885    3.495    0.000    4.000
    48.44    4.880    3.495    0.000    4.000
    48.51    4.880    3.500    0.000    4.000
    48.58    4.880    3.500    0.000    4.000
    48.64    4.880    3.500    0.000    4.000
    48.71    4.880    3.505    0.000    4.000
    48.77    4.875    3.505    0.000    4.000
    48.84    4.875    3.510    0.000    4.000
    48.91    4.875    3.510    0.000    4.000
    48.97    4.875    3.510    0.000    4.000
    49.04    4.875    3.515    0.000    4.000
    49.10    4.875    3.515    0.000    4.000
    49.17    4.875    3.515    0.000    4.000
    49.24    4.875    3.520    0.000    4.000
    49.30    4.875    3.520    0.000    4.000
    49.37    4.875    3.525    0.000    4.000
    49.43    4.870    3.525    0.000    4.000
    49.50    4.870    3.525    0.000    4.000
    49.57    4.870    3.530    0.000    4.000
    49.63    4.870    3.530    0.000    4.000
    49.70    4.870    3.530    0.000    4.000
    49.76    4.865    3.535    0.000    4.000
    49.83    4.865    3.540    0.000    4.000
    49.90    4.865    3.540    0.000    4.000
    49.96    4.865    3.540    0.000    4.000
    50.03    4.865    3.545    0.000    4.000
    50.09    4.865    3.545    0.000    4.000
    50.16    4.865    3.550    0.000    4.000
    50.23    4.865    3.550    0.000    4.000
    50.29    4.860    3.550    0.000    4.000
    50.36    4.860    3.550    0.000    4.000
    50.42    4.860    3.550    0.000    4.000
    50.49    4.860    3.555    0.000    4.000
    50.56    4.860    3.555    0.000    4.000
    50.62    4.860    3.560    0.000    4.000
    50.69    4.855    3.560    0.000    4.000
    50.75    4.855    3.560    0.000    4.000
    50.82    4.855    3.565    0.000    4.000
    50.89    4.850    3.565    0.000    4.000
    50.95    4.850    3.570    0.000    4.000
    51.02    4.850    3.570    0.000    4.000
    51.08    4.850    3.570    0.000    4.000
    51.15    4.845    3.575    0.000    4.000
    51.22    4.845    3.575    0.000    4.000
    51.28    4.845    3.575    0.000    4.000
    51.35    4.845    3.580    0.000    4.000
    51.41    4.845    3.580    0.000    4.000
    51.48    4.840    3.580    0.000    4.000
    51.55    4.840    3.585    0.000    4.000
    51.61    4.840    3.585    0.000    4.000
    51.68    4.840    3.585    0.000    4.000
    51.74    4.840    3.585    0.000    4.000
    51.81    4.835    3.590    0.000    4.000
    51.88    4.835    3.590    0.000    4.000
    51.94    4.835    3.595    0.000    4.000
    52.01    4.835    3.595    0.000    4.000
    52.07    4.835    3.595    0.000    4.000
    52.14    4.835    3.600    0.000    4.000
    52.21    4.830    3.600    0.000    4.000
    52.27    4.830    3.600    0.000    4.000
    52.34    4.830    3.600    0.000    4.000
    52.40    4.830    3.605    0.000    4.000
    52.47    4.825    3.605    0.000    4.000
    52.54    4.825    3.605    0.000    4.000
    52.60    4.825    3.610    0.000    4.000
    52.67    4.825    3.610    0.000    4.000
    52.73    4.825    3.610    0.000    4.000
    52.80    4.820    3.615    0.000    4.000
    52.87    4.820    3.615    0.000    4.000
    52.93    4.820    3.615    0.000    4.000
    53.00    4.820    3.620    0.000    4.000
    53.06    4.815    3.620    0.000    4.000
    53.13    4.815    3.620    0.000    4.000
    53.20    4.815    3.625    0.000    4.000
    53.26    4.810    3.625    0.000    4.000
    53.33    4.810    3.625    0.000    4.000
    53.39    4.810    3.630    0.000    4.000
    53.46    4.810    3.630    0.000    4.000
    53.53    4.810    3.635    0.000    4.000
    53.59    4.805    3.635    0.000    4.000
    53.66    4.805    3.635    0.000    4.000
    53.72    4.805    3.640    0.000    4.000
    53.79    4.805    3.640    0.000    4.000
    53.86    4.805    3.640    0.000    4.000
    53.92    4.800    3.640    0.000    4.000
    53.99    4.800    3.645    0.000    4.000
    54.05    4.800    3.645    0.000    4.000
    54.12    4.795    3.645    0.000    4.000
    54.19    4.795    3.650    0.000    4.000
    54.25    4.795    3.650    0.000    4.000
    54.32    4.795    3.655    0.000    4.000
    54.38    4.795    3.655    0.000    4.000
    54.45    4.795    3.655    0.000    4.000
    54.52    4.790    3.660    0.000    4.000
    54.58    4.790    3.660    0.000    4.000
    54.65    4.790    3.660    0.000    4.000
    54.71    4.790    3.660    0.000    4.000
    54.78    4.785    3.665    0.000    4.000
    54.85    4.785    3.665    0.000    4.000
    54.91    4.785    3.665    0.000    4.000
    54.98    4.780    3.670    0.000    4.000
    55.04    4.780    3.670    0.000    4.000
    55.11    4.780    3.670    0.000    4.000
    55.18    4.780    3.675    0.000    4.000
    55.24    4.780    3.675    0.000    4.000
    55.31    4.775    3.675    0.000    4.000
    55.37    4.775    3.675    0.000    4.000
    55.44    4.770    3.680    0.000    4.000
    55.51    4.775    3.680    0.000    4.000
    55.57    4.770    3.680    0.000    4.000
    55.64    4.770    3.685    0.000    4.000
    55.70    4.770    3.685    0.000    4.000
    55.77    4.770    3.685    0.000    4.000
    55.84    4.770    3.690    0.000    4.000
    55.90    4.765    3.690    0.000    4.000
    55.97    4.765    3.690    0.000    4.000
    56.03    4.765    3.695    0.000    4.000
    56.10    4.765    3.695    0.000    4.000
    56.17    4.760    3.695    0.000    4.000
    56.23    4.760    3.695    0.000    4.000
    56.30    4.760    3.695    0.000    4.000
    56.36    4.755    3.700    0.000    4.000
    56.43    4.755    3.700    0.000    4.000
    56.50    4.755    3.700    0.000    4.000
    56.56    4.755    3.705    0.000    4.000
    56.63    4.750    3.705    0.000    4.000
    56.69    4.750    3.705    0.000    4.000
    56.76    4.750    3.705    0.000    4.000
    56.83    4.750    3.710    0.000    4.000
    56.89    4.745    3.710    0.000    4.000
    56.96    4.745    3.710    0.000    4.000
    57.02    4.745    3.710    0.000    4.000
    57.09    4.745    3.715    0.000    4.000
    57.16    4.740    3.715    0.000    4.000
    57.22    4.740    3.715    0.000    4.000
    57.29    4.740    3.715    0.000    4.000
    57.35    4.735    3.720    0.000    4.000
    57.42    4.735    3.720    0.000    4.000
    57.49    4.735    3.725    0.000    4.000
    57.55    4.735    3.725    0.000    4.000
    57.62    4.735    3.725    0.000    4.000
    57.68    4.730    3.725    0.000    4.000
    57.75    4.730    3.725    0.000    4.000
    57.82    4.730    3.730    0.000    4.000
    57.88    4.725    3.730    0.000    4.000
    57.95    4.725    3.730    0.000    4.000
    58.01    4.725    3.730    0.000    4.000
    58.08    4.725    3.735    0.000    4.000
    58.15    4.725    3.735    0.000    4.000
    58.21    4.720    3.735    0.000    4.000
    58.28    4.720    3.740    0.000    4.000
    58.34    4.715    3.740    0.000    4.000
    58.41    4.715    3.740    0.000    4.000
    58.48    4.715    3.740    0.000    4.000
    58.54    4.715    3.740    0.000    4.000
    58.61    4.715    3.745    0.000    4.000
    58.67    4.710    3.745    0.000    4.000
    58.74    4.710    3.750    0.000    4.000
    58.81    4.710    3.750    0.000    4.000
    58.87    4.705    3.750    0.000    4.000
    58.94    4.705    3.750    0.000    4.000
    59.00    4.705    3.750    0.000    4.000
    59.07    4.705    3.755    0.000    4.000
    59.14    4.700    3.755    0.000    4.000
    59.20    4.700    3.755    0.000    4.000
    59.27    4.700    3.760    0.000    4.000
    59.33    4.700    3.760    0.000    4.000
    59.40    4.695    3.760    0.000    4.000
    59.47    4.695    3.760    0.000    4.000
    59.53    4.690    3.760    0.000    4.000
    59.60    4.690    3.760    0.000    4.000
    59.66    4.690    3.765    0.000    4.000
    59.73    4.685    3.765    0.000    4.000
    59.80    4.685    3.765    0.000    4.000
    59.86    4.685    3.765    0.000    4.000
    59.93    4.685    3.770    0.000    4.000
    59.99    4.680    3.770    0.000    4.000
    60.06    4.680    3.770    0.000    4.000
    60.13    4.680    3.770    0.000    4.000
    60.19    4.675    3.775    0.000    4.000
    60.26    4.675    3.775    0.000    4.000
    60.32    4.675    3.775    0.000    4.000
    60.39    4.675    3.775    0.000    4.000
    60.46    4.675    3.780    0.000    4.000
    60.52    4.670    3.780    0.000    4.000
    60.59    4.670    3.780    0.000    4.000
    60.65    4.665    3.780    0.000    4.000
    60.72    4.665    3.785    0.000    4.000
    60.79    4.665    3.785    0.000    4.000
    60.85    4.665    3.785    0.000    4.000
    60.92    4.660    3.785    0.000    4.000
    60.98    4.660    3.790    0.000    4.000
    61.05    4.660    3.785    0.000    4.000
    61.12    4.660    3.790    0.000    4.000
    61.18    4.655    3.790    0.000    4.000
    61.25    4.655    3.790    0.000    4.000
    61.31    4.655    3.790    0.000    4.000
    61.38    4.650    3.795    0.000    4.000
    61.45    4.650    3.795    0.000    4.000
    61.51    4.645    3.795    0.000    4.000
    61.58    4.645    3.795    0.000    4.000
    61.64    4.645    3.800    0.000    4.000
    61.71    4.645    3.800    0.000    4.000
    61.78    4.640    3.800    0.000    4.000
    61.84    4.640    3.800    0.000    4.000
    61.91    4.640    3.805    0.000    4.000
    61.97    4.635    3.805    0.000    4.000
    62.04    4.635    3.805    0.000    4.000
    62.11    4.635    3.805    0.000    4.000
    62.17    4.630    3.805    0.000    4.000
    62.24    4.630    3.805    0.000    4.000
    62.30    4.630    3.805    0.000    4.000
    62.37    4.630    3.810    0.000    4.000
    62.44    4.625    3.810    0.000    4.000
    62.50    4.625    3.810    0.000    4.000
    62.57    4.625    3.810    0.000    4.000
    62.63    4.620    3.815    0.000    4.000
    62.70    4.620    3.815    0.000    4.000
    62.77    4.620    3.815    0.000    4.000
    62.83    4.620    3.815    0.000    4.000
    62.90    4.615    3.815    0.000    4.000
    62.96    4.615    3.820    0.000    4.000
    63.03    4.615    3.820    0.000    4.000
    63.10    4.610    3.820    0.000    4.000
    63.16    4.610    3.820    0.000    4.000
    63.23    4.610    3.825    0.000    4.000
    63.29    4.605    3.820    0.000    4.000
    63.36    4.605    3.825    0.000    4.000
    63.43    4.605    3.825    0.000    4.000
    63.49    4.600    3.825    0.000    4.000
    63.56    4.600    3.825    0.000    4.000
    63.62    4.600    3.830    0.000    4.000
    63.69    4.600    3.830    0.000    4.000
    63.76    4.595    3.830    0.000    4.000
    63.82    4.595    3.830    0.000    4.000
    63.89    4.595    3.830    0.000    4.000
    63.95    4.590    3.835    0.000    4.000
    64.02    4.590    3.835    0.000    4.000
    64.09    4.590    3.835    0.000    4.000
    64.15    4.590    3.835    0.000    4.000
    64.22    4.585    3.840    0.000    4.000
    64.28    4.585    3.835    0.000    4.000
    64.35    4.580    3.840    0.000    4.000
    64.42    4.580    3.840    0.000    4.000
    64.48    4.580    3.840    0.000    4.000
