Data export from TecQuipment CE2000

Data series 3

    Time       T1  shutter setpoint   PI o/p 
    66.20    6.030    0.000    5.000   26.760
    66.30    6.035    0.000    5.000   26.476
    66.40    6.035    0.000    5.000   26.341
    66.50    6.040    0.000    5.000   26.056
    66.60    6.045    0.000    5.000   25.770
    66.70    6.050    0.000    5.000   25.484
    66.80    6.055    0.000    5.000   25.196
    66.90    6.055    0.000    5.000   25.059
    67.00    6.060    0.000    5.000   24.771
    67.10    6.065    0.000    5.000   24.483
    67.20    6.070    0.000    5.000   24.194
    67.30    6.070    0.000    5.000   24.055
    67.40    6.075    0.000    5.000   23.765
    67.50    6.080    0.000    5.000   23.475
    67.60    6.085    0.000    5.000   23.184
    67.70    6.090    0.000    5.000   22.892
    67.80    6.095    0.000    5.000   22.600
    67.90    6.095    0.000    5.000   22.457
    68.00    6.100    0.000    5.000   22.164
    68.10    6.105    0.000    5.000   21.871
    68.20    6.110    0.000    5.000   21.576
    68.30    6.110    0.000    5.000   21.432
    68.40    6.115    0.000    5.000   21.137
    68.50    6.120    0.000    5.000   20.841
    68.60    6.120    0.000    5.000   20.696
    68.70    6.125    0.000    5.000   20.400
    68.80    6.130    0.000    5.000   20.103
    68.90    6.135    0.000    5.000   19.805
    69.00    6.140    0.000    5.000   19.507
    69.10    6.140    0.000    5.000   19.359
    69.20    6.145    0.000    5.000   19.060
    69.30    6.150    0.000    5.000   18.760
    69.40    6.155    0.000    5.000   18.460
    69.50    6.155    0.000    5.000   18.310
    69.60    6.160    0.000    5.000   18.009
    69.70    6.165    0.000    5.000   17.708
    69.80    6.170    0.000    5.000   17.406
    69.90    6.175    0.000    5.000   17.103
    70.00    6.180    0.000    5.000   16.800
    70.10    6.185    0.000    5.000   16.496
    70.20    6.185    0.000    5.000   16.341
    70.30    6.190    0.000    5.000   16.037
    70.40    6.195    0.000    5.000   15.731
    70.50    6.200    0.000    5.000   15.425
    70.60    6.200    0.000    5.000   15.269
    70.70    6.205    0.000    5.000   14.963
    70.80    6.210    0.000    5.000   14.655
    70.90    6.215    0.000    5.000   14.347
    71.00    6.220    0.000    5.000   14.039
    71.10    6.225    0.000    5.000   13.730
    71.20    6.225    0.000    5.000   13.570
    71.30    6.230    0.000    5.000   13.260
    71.40    6.235    0.000    5.000   12.950
    71.50    6.240    0.000    5.000   12.639
    71.60    6.240    0.000    5.000   12.478
    71.70    6.245    0.000    5.000   12.166
    71.80    6.250    0.000    5.000   11.853
    71.90    6.255    0.000    5.000   11.540
    72.00    6.255    0.000    5.000   11.377
    72.10    6.260    0.000    5.000   11.063
    72.20    6.265    0.000    5.000   10.749
    72.30    6.265    0.000    5.000   10.584
    72.40    6.270    0.000    5.000   10.269
    72.50    6.270    0.000    5.000   10.104
    72.60    6.275    0.000    5.000    9.788
    72.70    6.280    0.000    5.000    9.472
    72.80    6.280    0.000    5.000    9.305
    72.90    6.285    0.000    5.000    8.988
    73.00    6.290    0.000    5.000    8.671
    73.10    6.290    0.000    5.000    8.503
    73.20    6.295    0.000    5.000    8.185
    73.30    6.300    0.000    5.000    7.866
    73.40    6.300    0.000    5.000    7.697
    73.50    6.305    0.000    5.000    7.377
    73.60    6.310    0.000    5.000    7.057
    73.70    6.310    0.000    5.000    6.886
    73.80    6.315    0.000    5.000    6.565
    73.90    6.315    0.000    5.000    6.394
    74.00    6.320    0.000    5.000    6.073
    74.10    6.325    0.000    5.000    5.751
    74.20    6.325    0.000    5.000    5.578
    74.30    6.330    0.000    5.000    5.256
    74.40    6.335    0.000    5.000    4.932
    74.50    6.335    0.000    5.000    4.758
    74.60    6.340    0.000    5.000    4.434
    74.70    6.345    0.000    5.000    4.109
    74.80    6.350    0.000    5.000    3.784
    74.90    6.350    0.000    5.000    3.608
    75.00    6.355    0.000    5.000    3.282
    75.10    6.360    0.000    5.000    2.955
    75.20    6.365    0.000    5.000    2.628
    75.30    6.365    0.000    5.000    2.451
    75.40    6.370    0.000    5.000    2.122
    75.50    6.375    0.000    5.000    1.794
    75.60    6.380    0.000    5.000    1.464
    75.70    6.380    0.000    5.000    1.285
    75.80    6.385    0.000    5.000    0.955
    75.90    6.390    0.000    5.000    0.624
    76.00    6.395    0.000    5.000    0.293
    76.10    6.400    0.000    5.000   -0.039
    76.20    6.400    0.000    5.000   -0.221
    76.30    6.405    0.000    5.000   -0.554
    76.40    6.405    0.000    5.000   -0.737
    76.50    6.410    0.000    5.000   -1.070
    76.60    6.415    0.000    5.000   -1.404
    76.70    6.415    0.000    5.000   -1.588
    76.80    6.415    0.000    5.000   -1.772
    76.90    6.420    0.000    5.000   -2.106
    77.00    6.420    0.000    5.000   -2.291
    77.10    6.425    0.000    5.000   -2.626
    77.20    6.425    0.000    5.000   -2.811
    77.30    6.430    0.000    5.000   -3.147
    77.40    6.430    0.000    5.000   -3.333
    77.50    6.435    0.000    5.000   -3.670
    77.60    6.435    0.000    5.000   -3.856
    77.70    6.435    0.000    5.000   -4.043
    77.80    6.440    0.000    5.000   -4.380
    77.90    6.440    0.000    5.000   -4.567
    78.00    6.445    0.000    5.000   -4.905
    78.10    6.445    0.000    5.000   -5.093
    78.20    6.445    0.000    5.000   -5.281
    78.30    6.450    0.000    5.000   -5.619
    78.40    6.450    0.000    5.000   -5.808
    78.50    6.450    0.000    5.000   -5.996
    78.60    6.450    0.000    5.000   -6.185
    78.70    6.455    0.000    5.000   -6.524
    78.80    6.455    0.000    5.000   -6.713
    78.90    6.455    0.000    5.000   -6.902
    79.00    6.455    0.000    5.000   -7.091
    79.10    6.455    0.000    5.000   -7.281
    79.20    6.460    0.000    5.000   -7.620
    79.30    6.460    0.000    5.000   -7.810
    79.40    6.460    0.000    5.000   -8.000
    79.50    6.460    0.000    5.000   -8.190
    79.60    6.460    0.000    5.000   -8.380
    79.70    6.460    0.000    5.000   -8.569
    79.80    6.460    0.000    5.000   -8.759
    79.90    6.460    0.000    5.000   -8.949
    80.00    6.460    0.000    5.000   -9.139
    80.10    6.460    0.000    5.000   -9.329
    80.20    6.460    0.000    5.000   -9.518
    80.30    6.460    0.000    5.000   -9.708
    80.40    6.460    0.000    5.000   -9.898
    80.50    6.460    0.000    5.000  -10.088
    80.60    6.460    0.000    5.000  -10.278
    80.70    6.460    0.000    5.000  -10.467
    80.80    6.455    0.000    5.000  -10.506
    80.90    6.455    0.000    5.000  -10.696
    81.00    6.455    0.000    5.000  -10.885
    81.10    6.455    0.000    5.000  -11.074
    81.20    6.455    0.000    5.000  -11.263
    81.30    6.450    0.000    5.000  -11.302
    81.40    6.450    0.000    5.000  -11.490
    81.50    6.450    0.000    5.000  -11.679
    81.60    6.450    0.000    5.000  -11.867
    81.70    6.445    0.000    5.000  -11.905
    81.80    6.445    0.000    5.000  -12.093
    81.90    6.445    0.000    5.000  -12.281
    82.00    6.440    0.000    5.000  -12.318
    82.10    6.440    0.000    5.000  -12.505
    82.20    6.440    0.000    5.000  -12.692
    82.30    6.435    0.000    5.000  -12.729
    82.40    6.435    0.000    5.000  -12.915
    82.50    6.435    0.000    5.000  -13.102
    82.60    6.430    0.000    5.000  -13.138
    82.70    6.430    0.000    5.000  -13.324
    82.80    6.430    0.000    5.000  -13.510
    82.90    6.425    0.000    5.000  -13.545
    83.00    6.425    0.000    5.000  -13.730
    83.10    6.420    0.000    5.000  -13.765
    83.20    6.420    0.000    5.000  -13.949
    83.30    6.420    0.000    5.000  -14.134
    83.40    6.415    0.000    5.000  -14.168
    83.50    6.415    0.000    5.000  -14.352
    83.60    6.410    0.000    5.000  -14.385
    83.70    6.410    0.000    5.000  -14.568
    83.80    6.405    0.000    5.000  -14.601
    83.90    6.405    0.000    5.000  -14.784
    84.00    6.405    0.000    5.000  -14.966
    84.10    6.400    0.000    5.000  -14.998
    84.20    6.400    0.000    5.000  -15.180
    84.30    6.395    0.000    5.000  -15.212
    84.40    6.395    0.000    5.000  -15.393
    84.50    6.390    0.000    5.000  -15.424
    84.60    6.390    0.000    5.000  -15.604
    84.70    6.385    0.000    5.000  -15.635
    84.80    6.385    0.000    5.000  -15.815
    84.90    6.380    0.000    5.000  -15.844
    85.00    6.380    0.000    5.000  -16.023
    85.10    6.380    0.000    5.000  -16.203
    85.20    6.375    0.000    5.000  -16.231
    85.30    6.375    0.000    5.000  -16.410
    85.40    6.370    0.000    5.000  -16.438
    85.50    6.370    0.000    5.000  -16.616
    85.60    6.365    0.000    5.000  -16.644
    85.70    6.365    0.000    5.000  -16.821
    85.80    6.360    0.000    5.000  -16.848
    85.90    6.355    0.000    5.000  -16.874
    86.00    6.355    0.000    5.000  -17.050
    86.10    6.350    0.000    5.000  -17.076
    86.20    6.350    0.000    5.000  -17.251
    86.30    6.345    0.000    5.000  -17.276
    86.40    6.345    0.000    5.000  -17.451
    86.50    6.340    0.000    5.000  -17.475
    86.60    6.335    0.000    5.000  -17.499
    86.70    6.335    0.000    5.000  -17.672
    86.80    6.330    0.000    5.000  -17.695
    86.90    6.325    0.000    5.000  -17.718
    87.00    6.325    0.000    5.000  -17.890
    87.10    6.320    0.000    5.000  -17.911
    87.20    6.320    0.000    5.000  -18.083
    87.30    6.315    0.000    5.000  -18.104
    87.40    6.315    0.000    5.000  -18.275
    87.50    6.310    0.000    5.000  -18.295
    87.60    6.310    0.000    5.000  -18.466
    87.70    6.305    0.000    5.000  -18.485
    87.80    6.300    0.000    5.000  -18.504
    87.90    6.300    0.000    5.000  -18.673
    88.00    6.295    0.000    5.000  -18.692
    88.10    6.295    0.000    5.000  -18.860
    88.20    6.290    0.000    5.000  -18.878
    88.30    6.290    0.000    5.000  -19.045
    88.40    6.285    0.000    5.000  -19.062
    88.50    6.280    0.000    5.000  -19.079
    88.60    6.280    0.000    5.000  -19.245
    88.70    6.275    0.000    5.000  -19.261
    88.80    6.275    0.000    5.000  -19.427
    88.90    6.270    0.000    5.000  -19.442
    89.00    6.265    0.000    5.000  -19.456
    89.10    6.265    0.000    5.000  -19.621
    89.20    6.260    0.000    5.000  -19.634
    89.30    6.260    0.000    5.000  -19.798
    89.40    6.255    0.000    5.000  -19.811
    89.50    6.250    0.000    5.000  -19.824
    89.60    6.250    0.000    5.000  -19.986
    89.70    6.245    0.000    5.000  -19.998
    89.80    6.240    0.000    5.000  -20.009
    89.90    6.240    0.000    5.000  -20.171
    90.00    6.235    0.000    5.000  -20.181
    90.10    6.230    0.000    5.000  -20.191
    90.20    6.230    0.000    5.000  -20.351
    90.30    6.225    0.000    5.000  -20.360
    90.40    6.220    0.000    5.000  -20.369
    90.50    6.220    0.000    5.000  -20.527
    90.60    6.215    0.000    5.000  -20.535
    90.70    6.210    0.000    5.000  -20.543
    90.80    6.210    0.000    5.000  -20.700
    90.90    6.205    0.000    5.000  -20.707
    91.00    6.200    0.000    5.000  -20.713
    91.10    6.200    0.000    5.000  -20.869
    91.20    6.195    0.000    5.000  -20.874
    91.30    6.190    0.000    5.000  -20.879
    91.40    6.185    0.000    5.000  -20.883
    91.50    6.185    0.000    5.000  -21.037
    91.60    6.180    0.000    5.000  -21.040
    91.70    6.175    0.000    5.000  -21.043
    91.80    6.175    0.000    5.000  -21.196
    91.90    6.170    0.000    5.000  -21.198
    92.00    6.170    0.000    5.000  -21.350
    92.10    6.165    0.000    5.000  -21.351
    92.20    6.160    0.000    5.000  -21.352
    92.30    6.160    0.000    5.000  -21.503
    92.40    6.155    0.000    5.000  -21.503
    92.50    6.150    0.000    5.000  -21.503
    92.60    6.150    0.000    5.000  -21.652
    92.70    6.145    0.000    5.000  -21.651
    92.80    6.140    0.000    5.000  -21.649
    92.90    6.140    0.000    5.000  -21.797
    93.00    6.135    0.000    5.000  -21.795
    93.10    6.135    0.000    5.000  -21.942
    93.20    6.130    0.000    5.000  -21.939
    93.30    6.125    0.000    5.000  -21.936
    93.40    6.120    0.000    5.000  -21.931
    93.50    6.120    0.000    5.000  -22.077
    93.60    6.115    0.000    5.000  -22.072
    93.70    6.110    0.000    5.000  -22.066
    93.80    6.110    0.000    5.000  -22.210
    93.90    6.105    0.000    5.000  -22.204
    94.00    6.100    0.000    5.000  -22.197
    94.10    6.100    0.000    5.000  -22.340
    94.20    6.095    0.000    5.000  -22.332
    94.30    6.090    0.000    5.000  -22.324
    94.40    6.090    0.000    5.000  -22.466
    94.50    6.085    0.000    5.000  -22.457
    94.60    6.080    0.000    5.000  -22.447
    94.70    6.075    0.000    5.000  -22.437
    94.80    6.075    0.000    5.000  -22.577
    94.90    6.070    0.000    5.000  -22.566
    95.00    6.065    0.000    5.000  -22.554
    95.10    6.060    0.000    5.000  -22.542
    95.20    6.060    0.000    5.000  -22.680
    95.30    6.055    0.000    5.000  -22.667
    95.40    6.050    0.000    5.000  -22.654
    95.50    6.045    0.000    5.000  -22.639
    95.60    6.045    0.000    5.000  -22.775
    95.70    6.040    0.000    5.000  -22.760
    95.80    6.035    0.000    5.000  -22.745
    95.90    6.030    0.000    5.000  -22.729
    96.00    6.030    0.000    5.000  -22.863
    96.10    6.025    0.000    5.000  -22.846
    96.20    6.020    0.000    5.000  -22.829
    96.30    6.015    0.000    5.000  -22.811
    96.40    6.010    0.000    5.000  -22.792
    96.50    6.010    0.000    5.000  -22.923
    96.60    6.005    0.000    5.000  -22.904
    96.70    6.000    0.000    5.000  -22.884
    96.80    5.995    0.000    5.000  -22.863
    96.90    5.995    0.000    5.000  -22.992
    97.00    5.990    0.000    5.000  -22.971
    97.10    5.985    0.000    5.000  -22.949
    97.20    5.980    0.000    5.000  -22.927
    97.30    5.980    0.000    5.000  -23.054
    97.40    5.975    0.000    5.000  -23.031
    97.50    5.970    0.000    5.000  -23.007
    97.60    5.970    0.000    5.000  -23.133
    97.70    5.965    0.000    5.000  -23.108
