Data export from TecQuipment CE2000

Data series 2

    Time       T1  shutter setpoint   PI o/p 
    65.40    5.870    0.000    5.000   38.167
    65.50    5.870    0.000    5.000   38.054
    65.60    5.875    0.000    5.000   37.791
    65.70    5.880    0.000    5.000   37.526
    65.80    5.885    0.000    5.000   37.261
    65.90    5.890    0.000    5.000   36.995
    66.00    5.890    0.000    5.000   36.880
    66.10    5.895    0.000    5.000   36.613
    66.20    5.900    0.000    5.000   36.346
    66.30    5.905    0.000    5.000   36.079
    66.40    5.905    0.000    5.000   35.961
    66.50    5.910    0.000    5.000   35.693
    66.60    5.915    0.000    5.000   35.424
    66.70    5.920    0.000    5.000   35.154
    66.80    5.920    0.000    5.000   35.035
    66.90    5.925    0.000    5.000   34.764
    67.00    5.930    0.000    5.000   34.494
    67.10    5.935    0.000    5.000   34.222
    67.20    5.940    0.000    5.000   33.950
    67.30    5.945    0.000    5.000   33.677
    67.40    5.945    0.000    5.000   33.554
    67.50    5.950    0.000    5.000   33.281
    67.60    5.955    0.000    5.000   33.006
    67.70    5.960    0.000    5.000   32.732
    67.80    5.960    0.000    5.000   32.607
    67.90    5.965    0.000    5.000   32.331
    68.00    5.970    0.000    5.000   32.055
    68.10    5.970    0.000    5.000   31.929
    68.20    5.975    0.000    5.000   31.652
    68.30    5.980    0.000    5.000   31.375
    68.40    5.980    0.000    5.000   31.248
    68.50    5.985    0.000    5.000   30.970
    68.60    5.990    0.000    5.000   30.691
    68.70    5.995    0.000    5.000   30.412
    68.80    5.995    0.000    5.000   30.282
    68.90    6.000    0.000    5.000   30.002
    69.00    6.000    0.000    5.000   29.872
    69.10    6.005    0.000    5.000   29.591
    69.20    6.010    0.000    5.000   29.310
    69.30    6.010    0.000    5.000   29.179
    69.40    6.015    0.000    5.000   28.897
    69.50    6.020    0.000    5.000   28.614
    69.60    6.020    0.000    5.000   28.482
    69.70    6.025    0.000    5.000   28.198
    69.80    6.030    0.000    5.000   27.915
    69.90    6.030    0.000    5.000   27.781
    70.00    6.035    0.000    5.000   27.496
    70.10    6.040    0.000    5.000   27.211
    70.20    6.040    0.000    5.000   27.076
    70.30    6.045    0.000    5.000   26.790
    70.40    6.050    0.000    5.000   26.503
    70.50    6.055    0.000    5.000   26.216
    70.60    6.055    0.000    5.000   26.079
    70.70    6.060    0.000    5.000   25.791
    70.80    6.065    0.000    5.000   25.503
    70.90    6.065    0.000    5.000   25.364
    71.00    6.070    0.000    5.000   25.075
    71.10    6.075    0.000    5.000   24.786
    71.20    6.075    0.000    5.000   24.646
    71.30    6.080    0.000    5.000   24.355
    71.40    6.085    0.000    5.000   24.064
    71.50    6.090    0.000    5.000   23.773
    71.60    6.090    0.000    5.000   23.631
    71.70    6.095    0.000    5.000   23.339
    71.80    6.100    0.000    5.000   23.046
    71.90    6.105    0.000    5.000   22.752
    72.00    6.105    0.000    5.000   22.608
    72.10    6.110    0.000    5.000   22.314
    72.20    6.115    0.000    5.000   22.019
    72.30    6.120    0.000    5.000   21.723
    72.40    6.120    0.000    5.000   21.578
    72.50    6.125    0.000    5.000   21.282
    72.60    6.130    0.000    5.000   20.985
    72.70    6.135    0.000    5.000   20.687
    72.80    6.140    0.000    5.000   20.389
    72.90    6.140    0.000    5.000   20.241
    73.00    6.145    0.000    5.000   19.942
    73.10    6.150    0.000    5.000   19.642
    73.20    6.150    0.000    5.000   19.493
    73.30    6.155    0.000    5.000   19.193
    73.40    6.160    0.000    5.000   18.892
    73.50    6.165    0.000    5.000   18.591
    73.60    6.165    0.000    5.000   18.439
    73.70    6.170    0.000    5.000   18.137
    73.80    6.175    0.000    5.000   17.834
    73.90    6.175    0.000    5.000   17.681
    74.00    6.180    0.000    5.000   17.378
    74.10    6.185    0.000    5.000   17.074
    74.20    6.190    0.000    5.000   16.769
    74.30    6.190    0.000    5.000   16.615
    74.40    6.195    0.000    5.000   16.309
    74.50    6.200    0.000    5.000   16.003
    74.60    6.205    0.000    5.000   15.697
    74.70    6.205    0.000    5.000   15.540
    74.80    6.210    0.000    5.000   15.233
    74.90    6.215    0.000    5.000   14.925
    75.00    6.215    0.000    5.000   14.767
    75.10    6.220    0.000    5.000   14.458
    75.20    6.225    0.000    5.000   14.149
    75.30    6.225    0.000    5.000   13.990
    75.40    6.230    0.000    5.000   13.680
    75.50    6.235    0.000    5.000   13.369
    75.60    6.235    0.000    5.000   13.209
    75.70    6.240    0.000    5.000   12.897
    75.80    6.245    0.000    5.000   12.586
    75.90    6.245    0.000    5.000   12.424
    76.00    6.250    0.000    5.000   12.111
    76.10    6.250    0.000    5.000   11.949
    76.20    6.255    0.000    5.000   11.636
    76.30    6.260    0.000    5.000   11.322
    76.40    6.260    0.000    5.000   11.158
    76.50    6.265    0.000    5.000   10.844
    76.60    6.265    0.000    5.000   10.679
    76.70    6.270    0.000    5.000   10.364
    76.80    6.275    0.000    5.000   10.048
    76.90    6.275    0.000    5.000    9.882
    77.00    6.280    0.000    5.000    9.566
    77.10    6.280    0.000    5.000    9.400
    77.20    6.285    0.000    5.000    9.083
    77.30    6.290    0.000    5.000    8.765
    77.40    6.290    0.000    5.000    8.597
    77.50    6.295    0.000    5.000    8.279
    77.60    6.300    0.000    5.000    7.960
    77.70    6.300    0.000    5.000    7.791
    77.80    6.305    0.000    5.000    7.471
    77.90    6.305    0.000    5.000    7.302
    78.00    6.310    0.000    5.000    6.981
    78.10    6.315    0.000    5.000    6.660
    78.20    6.315    0.000    5.000    6.489
    78.30    6.320    0.000    5.000    6.168
    78.40    6.325    0.000    5.000    5.846
    78.50    6.325    0.000    5.000    5.673
    78.60    6.330    0.000    5.000    5.350
    78.70    6.335    0.000    5.000    5.027
    78.80    6.340    0.000    5.000    4.703
    78.90    6.340    0.000    5.000    4.528
    79.00    6.345    0.000    5.000    4.204
    79.10    6.350    0.000    5.000    3.878
    79.20    6.350    0.000    5.000    3.703
    79.30    6.355    0.000    5.000    3.376
    79.40    6.355    0.000    5.000    3.200
    79.50    6.360    0.000    5.000    2.873
    79.60    6.365    0.000    5.000    2.546
    79.70    6.365    0.000    5.000    2.369
    79.80    6.370    0.000    5.000    2.041
    79.90    6.375    0.000    5.000    1.712
    80.00    6.375    0.000    5.000    1.533
    80.10    6.380    0.000    5.000    1.204
    80.20    6.380    0.000    5.000    1.024
    80.30    6.385    0.000    5.000    0.694
    80.40    6.385    0.000    5.000    0.514
    80.50    6.390    0.000    5.000    0.183
    80.60    6.390    0.000    5.000    0.003
    80.70    6.395    0.000    5.000   -0.329
    80.80    6.395    0.000    5.000   -0.510
    80.90    6.400    0.000    5.000   -0.842
    81.00    6.405    0.000    5.000   -1.175
    81.10    6.405    0.000    5.000   -1.357
    81.20    6.410    0.000    5.000   -1.691
    81.30    6.410    0.000    5.000   -1.874
    81.40    6.415    0.000    5.000   -2.208
    81.50    6.415    0.000    5.000   -2.392
    81.60    6.420    0.000    5.000   -2.726
    81.70    6.420    0.000    5.000   -2.911
    81.80    6.420    0.000    5.000   -3.096
    81.90    6.425    0.000    5.000   -3.431
    82.00    6.425    0.000    5.000   -3.616
    82.10    6.425    0.000    5.000   -3.801
    82.20    6.430    0.000    5.000   -4.137
    82.30    6.430    0.000    5.000   -4.323
    82.40    6.430    0.000    5.000   -4.509
    82.50    6.430    0.000    5.000   -4.695
    82.60    6.435    0.000    5.000   -5.031
    82.70    6.435    0.000    5.000   -5.218
    82.80    6.435    0.000    5.000   -5.405
    82.90    6.435    0.000    5.000   -5.591
    83.00    6.435    0.000    5.000   -5.778
    83.10    6.435    0.000    5.000   -5.964
    83.20    6.435    0.000    5.000   -6.151
    83.30    6.440    0.000    5.000   -6.488
    83.40    6.440    0.000    5.000   -6.675
    83.50    6.440    0.000    5.000   -6.862
    83.60    6.440    0.000    5.000   -7.050
    83.70    6.440    0.000    5.000   -7.237
    83.80    6.440    0.000    5.000   -7.424
    83.90    6.440    0.000    5.000   -7.611
    84.00    6.440    0.000    5.000   -7.798
    84.10    6.440    0.000    5.000   -7.986
    84.20    6.440    0.000    5.000   -8.173
    84.30    6.440    0.000    5.000   -8.360
    84.40    6.440    0.000    5.000   -8.547
    84.50    6.440    0.000    5.000   -8.734
    84.60    6.440    0.000    5.000   -8.922
    84.70    6.440    0.000    5.000   -9.109
    84.80    6.440    0.000    5.000   -9.296
    84.90    6.440    0.000    5.000   -9.483
    85.00    6.435    0.000    5.000   -9.520
    85.10    6.435    0.000    5.000   -9.706
    85.20    6.435    0.000    5.000   -9.893
    85.30    6.435    0.000    5.000  -10.079
    85.40    6.435    0.000    5.000  -10.266
    85.50    6.430    0.000    5.000  -10.302
    85.60    6.430    0.000    5.000  -10.488
    85.70    6.430    0.000    5.000  -10.674
    85.80    6.425    0.000    5.000  -10.709
    85.90    6.425    0.000    5.000  -10.894
    86.00    6.425    0.000    5.000  -11.079
    86.10    6.420    0.000    5.000  -11.114
    86.20    6.420    0.000    5.000  -11.299
    86.30    6.420    0.000    5.000  -11.483
    86.40    6.415    0.000    5.000  -11.517
    86.50    6.415    0.000    5.000  -11.701
    86.60    6.415    0.000    5.000  -11.885
    86.70    6.410    0.000    5.000  -11.918
    86.80    6.410    0.000    5.000  -12.102
    86.90    6.405    0.000    5.000  -12.134
    87.00    6.405    0.000    5.000  -12.317
    87.10    6.405    0.000    5.000  -12.500
    87.20    6.400    0.000    5.000  -12.532
    87.30    6.400    0.000    5.000  -12.714
    87.40    6.395    0.000    5.000  -12.745
    87.50    6.395    0.000    5.000  -12.926
    87.60    6.390    0.000    5.000  -12.957
    87.70    6.390    0.000    5.000  -13.138
    87.80    6.390    0.000    5.000  -13.318
    87.90    6.385    0.000    5.000  -13.348
    88.00    6.385    0.000    5.000  -13.529
    88.10    6.380    0.000    5.000  -13.558
    88.20    6.380    0.000    5.000  -13.737
    88.30    6.375    0.000    5.000  -13.766
    88.40    6.375    0.000    5.000  -13.945
    88.50    6.370    0.000    5.000  -13.973
    88.60    6.370    0.000    5.000  -14.151
    88.70    6.365    0.000    5.000  -14.178
    88.80    6.365    0.000    5.000  -14.356
    88.90    6.360    0.000    5.000  -14.383
    89.00    6.360    0.000    5.000  -14.560
    89.10    6.355    0.000    5.000  -14.586
    89.20    6.355    0.000    5.000  -14.762
    89.30    6.350    0.000    5.000  -14.787
    89.40    6.350    0.000    5.000  -14.963
    89.50    6.345    0.000    5.000  -14.988
    89.60    6.345    0.000    5.000  -15.162
    89.70    6.340    0.000    5.000  -15.187
    89.80    6.340    0.000    5.000  -15.361
    89.90    6.340    0.000    5.000  -15.535
    90.00    6.335    0.000    5.000  -15.559
    90.10    6.335    0.000    5.000  -15.732
    90.20    6.330    0.000    5.000  -15.755
    90.30    6.330    0.000    5.000  -15.928
    90.40    6.325    0.000    5.000  -15.950
    90.50    6.325    0.000    5.000  -16.122
    90.60    6.320    0.000    5.000  -16.144
    90.70    6.320    0.000    5.000  -16.316
    90.80    6.315    0.000    5.000  -16.337
    90.90    6.310    0.000    5.000  -16.357
    91.00    6.310    0.000    5.000  -16.527
    91.10    6.305    0.000    5.000  -16.547
    91.20    6.300    0.000    5.000  -16.566
    91.30    6.300    0.000    5.000  -16.735
    91.40    6.295    0.000    5.000  -16.753
    91.50    6.290    0.000    5.000  -16.771
    91.60    6.290    0.000    5.000  -16.939
    91.70    6.285    0.000    5.000  -16.956
    91.80    6.285    0.000    5.000  -17.123
    91.90    6.280    0.000    5.000  -17.139
    92.00    6.275    0.000    5.000  -17.155
    92.10    6.275    0.000    5.000  -17.321
    92.20    6.270    0.000    5.000  -17.336
    92.30    6.265    0.000    5.000  -17.350
    92.40    6.265    0.000    5.000  -17.515
    92.50    6.260    0.000    5.000  -17.528
    92.60    6.255    0.000    5.000  -17.542
    92.70    6.255    0.000    5.000  -17.705
    92.80    6.250    0.000    5.000  -17.717
    92.90    6.245    0.000    5.000  -17.729
    93.00    6.245    0.000    5.000  -17.891
    93.10    6.240    0.000    5.000  -17.902
    93.20    6.235    0.000    5.000  -17.913
    93.30    6.235    0.000    5.000  -18.073
    93.40    6.230    0.000    5.000  -18.083
    93.50    6.230    0.000    5.000  -18.243
    93.60    6.225    0.000    5.000  -18.252
    93.70    6.225    0.000    5.000  -18.412
    93.80    6.220    0.000    5.000  -18.420
    93.90    6.215    0.000    5.000  -18.428
    94.00    6.215    0.000    5.000  -18.586
    94.10    6.210    0.000    5.000  -18.593
    94.20    6.205    0.000    5.000  -18.600
    94.30    6.205    0.000    5.000  -18.757
    94.40    6.200    0.000    5.000  -18.763
    94.50    6.200    0.000    5.000  -18.919
    94.60    6.195    0.000    5.000  -18.924
    94.70    6.195    0.000    5.000  -19.079
    94.80    6.190    0.000    5.000  -19.084
    94.90    6.185    0.000    5.000  -19.088
    95.00    6.185    0.000    5.000  -19.242
    95.10    6.180    0.000    5.000  -19.246
    95.20    6.175    0.000    5.000  -19.248
    95.30    6.175    0.000    5.000  -19.401
    95.40    6.170    0.000    5.000  -19.403
    95.50    6.165    0.000    5.000  -19.405
    95.60    6.160    0.000    5.000  -19.405
    95.70    6.160    0.000    5.000  -19.556
    95.80    6.155    0.000    5.000  -19.556
    95.90    6.150    0.000    5.000  -19.556
    96.00    6.150    0.000    5.000  -19.705
    96.10    6.145    0.000    5.000  -19.704
    96.20    6.140    0.000    5.000  -19.702
    96.30    6.135    0.000    5.000  -19.700
    96.40    6.135    0.000    5.000  -19.848
    96.50    6.130    0.000    5.000  -19.844
    96.60    6.125    0.000    5.000  -19.841
    96.70    6.125    0.000    5.000  -19.987
    96.80    6.120    0.000    5.000  -19.982
    96.90    6.115    0.000    5.000  -19.977
    97.00    6.115    0.000    5.000  -20.122
    97.10    6.110    0.000    5.000  -20.117
    97.20    6.105    0.000    5.000  -20.110
    97.30    6.105    0.000    5.000  -20.254
    97.40    6.100    0.000    5.000  -20.247
    97.50    6.095    0.000    5.000  -20.239
    97.60    6.090    0.000    5.000  -20.231
    97.70    6.090    0.000    5.000  -20.373
